IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
140478428,WARRANTS,WARRANT ARREST,Sunday,06/08/2014,00:47,BAYVIEW,"ARREST, BOOKED",2100 Block of JENNINGS ST,-122.388904406633,37.7266917170382,"(37.7266917170382, -122.388904406633)",14047842863010
140475866,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,06/08/2014,00:45,NORTHERN,NONE,900 Block of GEARY ST,-122.418940110957,37.7860492230028,"(37.7860492230028, -122.418940110957)",14047586604136
140477094,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,06/08/2014,00:45,CENTRAL,NONE,400 Block of MASON ST,-122.409925328419,37.7877640990096,"(37.7877640990096, -122.409925328419)",14047709406113
140476121,ASSAULT,BATTERY,Sunday,06/08/2014,00:45,MISSION,NONE,2300 Block of MARKET ST,-122.43403618214,37.7632941952462,"(37.7632941952462, -122.43403618214)",14047612104134
146110337,NON-CRIMINAL,LOST PROPERTY,Sunday,06/08/2014,00:30,PARK,NONE,ASHBURY ST / PIEDMONT ST,-122.445963436655,37.7652150767598,"(37.7652150767598, -122.445963436655)",14611033771000
140475963,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,06/08/2014,00:30,NORTHERN,NONE,1200 Block of POLK ST,-122.420231590619,37.78798096196,"(37.78798096196, -122.420231590619)",14047596304014
140479272,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,06/08/2014,00:30,TARAVAL,NONE,100 Block of CASTENADA AV,-122.461654054384,37.7482806679421,"(37.7482806679421, -122.461654054384)",14047927206224
140479294,OTHER OFFENSES,FALSE PERSONATION,Sunday,06/08/2014,00:01,PARK,NONE,1900 Block of FELL ST,-122.44999176585,37.7725254861887,"(37.7725254861887, -122.44999176585)",14047929409027
140480207,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,06/08/2014,00:01,RICHMOND,NONE,28TH AV / BALBOA ST,-122.487668492361,37.7761525407711,"(37.7761525407711, -122.487668492361)",14048020707021
140475753,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,06/08/2014,00:01,TARAVAL,"ARREST, BOOKED",1900 Block of MORAGA ST,-122.483583401882,37.7558551695807,"(37.7558551695807, -122.483583401882)",14047575315040
140475753,KIDNAPPING,FALSE IMPRISONMENT,Sunday,06/08/2014,00:01,TARAVAL,"ARREST, BOOKED",1900 Block of MORAGA ST,-122.483583401882,37.7558551695807,"(37.7558551695807, -122.483583401882)",14047575326142
140478832,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,06/08/2014,00:01,NORTHERN,NONE,0 Block of PRADO ST,-122.441701270428,37.8046588951434,"(37.8046588951434, -122.441701270428)",14047883264070
146112656,NON-CRIMINAL,LOST PROPERTY,Sunday,06/08/2014,00:01,SOUTHERN,NONE,1000 Block of FOLSOM ST,-122.405834032593,37.778254811523,"(37.778254811523, -122.405834032593)",14611265671000
140477878,VEHICLE THEFT,STOLEN TRUCK,Sunday,06/08/2014,00:01,MISSION,NONE,3700 Block of 17TH ST,-122.429644387573,37.7628747192925,"(37.7628747192925, -122.429644387573)",14047787807025
140713484,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Sunday,06/08/2014,00:01,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14071348414020
140475797,WARRANTS,WARRANT ARREST,Saturday,06/07/2014,23:57,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.405862214655,37.7979117105028,"(37.7979117105028, -122.405862214655)",14047579763010
140517703,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,06/07/2014,23:55,SOUTHERN,"ARREST, BOOKED",FOLSOM ST / 9TH ST,-122.411612378034,37.7737679567236,"(37.7737679567236, -122.411612378034)",14051770306153
140475769,TRESPASS,TRESPASSING,Saturday,06/07/2014,23:52,SOUTHERN,NONE,800 Block of MARKET ST,-122.407902468508,37.784253176872,"(37.784253176872, -122.407902468508)",14047576927195
140475769,NON-CRIMINAL,AIDED CASE,Saturday,06/07/2014,23:52,SOUTHERN,NONE,800 Block of MARKET ST,-122.407902468508,37.784253176872,"(37.784253176872, -122.407902468508)",14047576951040
140475800,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,06/07/2014,23:50,BAYVIEW,NONE,INGALLS ST / NORTHRIDGE RD,-122.379350151445,37.7316822482324,"(37.7316822482324, -122.379350151445)",14047580064085
140475872,ASSAULT,BATTERY,Saturday,06/07/2014,23:49,MISSION,"ARREST, CITED",400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",14047587204134
140475872,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,06/07/2014,23:49,MISSION,"ARREST, CITED",400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",14047587219090
140475690,DRUG/NARCOTIC,POSSESSION OF HEROIN,Saturday,06/07/2014,23:41,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.415120589338,37.7817589366405,"(37.7817589366405, -122.415120589338)",14047569016100
140475690,DRUG/NARCOTIC,POSSESSION OF OPIATES,Saturday,06/07/2014,23:41,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.415120589338,37.7817589366405,"(37.7817589366405, -122.415120589338)",14047569016210
140475690,DRUG/NARCOTIC,POSSESSION OF METHADONE,Saturday,06/07/2014,23:41,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.415120589338,37.7817589366405,"(37.7817589366405, -122.415120589338)",14047569016630
146108956,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,06/07/2014,23:30,INGLESIDE,NONE,CAYUGA AV / ROME ST,-122.44751068639,37.7157416914922,"(37.7157416914922, -122.44751068639)",14610895606224
140477715,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,06/07/2014,23:30,CENTRAL,NONE,NORTHPOINT ST / LARKIN ST,-122.422008950077,37.8054960276478,"(37.8054960276478, -122.422008950077)",14047771506241
140476109,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,23:30,SOUTHERN,NONE,SHIPLEY ST / FALMOUTH ST,-122.403887567865,37.7790049610638,"(37.7790049610638, -122.403887567865)",14047610906244
140476319,VEHICLE THEFT,STOLEN TRUCK,Saturday,06/07/2014,23:30,BAYVIEW,NONE,900 Block of PENNSYLVANIA AV,-122.392744317602,37.7543617585564,"(37.7543617585564, -122.392744317602)",14047631907025
140476002,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,23:30,SOUTHERN,NONE,100 Block of SHIPLEY ST,-122.401699411207,37.7806522894696,"(37.7806522894696, -122.401699411207)",14047600206244
140692361,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,06/07/2014,23:30,MISSION,NONE,3500 Block of 17TH ST,-122.42511038332,37.7630432713507,"(37.7630432713507, -122.42511038332)",14069236164070
146113466,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,23:21,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14611346606244
140476701,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,06/07/2014,23:20,SOUTHERN,NONE,1000 Block of FOLSOM ST,-122.405834032593,37.778254811523,"(37.778254811523, -122.405834032593)",14047670106303
140475822,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,23:15,TENDERLOIN,NONE,TAYLOR ST / ELLIS ST,-122.411141948101,37.7850736197499,"(37.7850736197499, -122.411141948101)",14047582206244
140476773,NON-CRIMINAL,CASE CLOSURE,Saturday,06/07/2014,23:00,MISSION,LOCATED,900 Block of VALENCIA ST,-122.421085159058,37.7572895293911,"(37.7572895293911, -122.421085159058)",14047677375030
140476030,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,06/07/2014,23:00,INGLESIDE,NONE,OCEAN AV / DELANO AV,-122.4432730571,37.7230856185499,"(37.7230856185499, -122.4432730571)",14047603006243
146112612,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,23:00,SOUTHERN,NONE,CLEVELAND ST / 7TH ST,-122.407292919902,37.7763046459413,"(37.7763046459413, -122.407292919902)",14611261206244
140486120,MISSING PERSON,MISSING ADULT,Saturday,06/07/2014,23:00,MISSION,LOCATED,900 Block of VALENCIA ST,-122.421085159058,37.7572895293911,"(37.7572895293911, -122.421085159058)",14048612074000
140486120,MISSING PERSON,FOUND PERSON,Saturday,06/07/2014,23:00,MISSION,LOCATED,900 Block of VALENCIA ST,-122.421085159058,37.7572895293911,"(37.7572895293911, -122.421085159058)",14048612075000
146112571,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,06/07/2014,23:00,SOUTHERN,NONE,400 Block of 11TH ST,-122.411739360983,37.7699698251811,"(37.7699698251811, -122.411739360983)",14611257106372
146114000,NON-CRIMINAL,LOST PROPERTY,Saturday,06/07/2014,23:00,INGLESIDE,NONE,3200 Block of MISSION ST,-122.42039487496,37.744688222803,"(37.744688222803, -122.42039487496)",14611400071000
140476773,MISSING PERSON,MISSING ADULT,Saturday,06/07/2014,23:00,MISSION,LOCATED,900 Block of VALENCIA ST,-122.421085159058,37.7572895293911,"(37.7572895293911, -122.421085159058)",14047677374000
140476773,MISSING PERSON,FOUND PERSON,Saturday,06/07/2014,23:00,MISSION,LOCATED,900 Block of VALENCIA ST,-122.421085159058,37.7572895293911,"(37.7572895293911, -122.421085159058)",14047677375000
146128885,NON-CRIMINAL,LOST PROPERTY,Saturday,06/07/2014,23:00,MISSION,NONE,NOE ST / 22ND ST,-122.432179262317,37.7546271730767,"(37.7546271730767, -122.432179262317)",14612888571000
140475844,OTHER OFFENSES,OPERATING WITHOUT DANCEHALL PERMIT,Saturday,06/07/2014,22:57,BAYVIEW,NONE,1800 Block of 17TH ST,-122.402095694638,37.7648643472361,"(37.7648643472361, -122.402095694638)",14047584430110
140475640,WARRANTS,WARRANT ARREST,Saturday,06/07/2014,22:52,TENDERLOIN,"ARREST, BOOKED",MCALLISTER ST / HYDE ST,-122.415317966992,37.7807179285998,"(37.7807179285998, -122.415317966992)",14047564063010
140475640,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,06/07/2014,22:52,TENDERLOIN,"ARREST, BOOKED",MCALLISTER ST / HYDE ST,-122.415317966992,37.7807179285998,"(37.7807179285998, -122.415317966992)",14047564065010
140475612,ASSAULT,CHILD ABUSE (PHYSICAL),Saturday,06/07/2014,22:40,INGLESIDE,NONE,1700 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,"(37.7121502932531, -122.417144802399)",14047561215015
140475612,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,06/07/2014,22:40,INGLESIDE,NONE,1700 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,"(37.7121502932531, -122.417144802399)",14047561215040
146108213,NON-CRIMINAL,LOST PROPERTY,Saturday,06/07/2014,22:30,MISSION,NONE,17TH ST / CASTRO ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",14610821371000
140475775,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,06/07/2014,22:30,CENTRAL,NONE,JONES ST / GEARY ST,-122.413174494396,37.786719015554,"(37.786719015554, -122.413174494396)",14047577506243
146112565,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,06/07/2014,22:25,SOUTHERN,NONE,4TH ST / MARKET ST,-122.405832474482,37.7857446545609,"(37.7857446545609, -122.405832474482)",14611256506374
140476080,NON-CRIMINAL,AIDED CASE,Saturday,06/07/2014,22:20,INGLESIDE,NONE,500 Block of WILDE AV,-122.407795273459,37.7179056645046,"(37.7179056645046, -122.407795273459)",14047608051040
149002616,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Saturday,06/07/2014,22:19,TARAVAL,"ARREST, BOOKED",HOLLOWAY AV / STRATFORD DR,-122.473667284139,37.7213661464135,"(37.7213661464135, -122.473667284139)",14900261665050
140475565,NON-CRIMINAL,FOUND PROPERTY,Saturday,06/07/2014,22:04,PARK,NONE,1600 Block of FELL ST,-122.445086506657,37.7731558815454,"(37.7731558815454, -122.445086506657)",14047556572000
146108235,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,22:00,PARK,NONE,ANZAVISTA AV / ENCANTO AV,-122.443467379588,37.7795842544159,"(37.7795842544159, -122.443467379588)",14610823506244
140476864,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/07/2014,22:00,NORTHERN,NONE,GREENWICH ST / SCOTT ST,-122.440800739041,37.798323734062,"(37.798323734062, -122.440800739041)",14047686407021
146114141,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,22:00,SOUTHERN,NONE,MASON ST / TURK ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",14611414106244
146113585,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,22:00,BAYVIEW,NONE,PHELPS ST / OAKDALE AV,-122.394095034837,37.7367311967078,"(37.7367311967078, -122.394095034837)",14611358506244
140475703,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,22:00,CENTRAL,NONE,400 Block of CALIFORNIA ST,-122.401548064995,37.7929509214078,"(37.7929509214078, -122.401548064995)",14047570306244
140476507,NON-CRIMINAL,LOST PROPERTY,Saturday,06/07/2014,22:00,SOUTHERN,NONE,1000 Block of FOLSOM ST,-122.405834032593,37.778254811523,"(37.778254811523, -122.405834032593)",14047650771000
140479620,NON-CRIMINAL,LOST PROPERTY,Saturday,06/07/2014,22:00,TENDERLOIN,NONE,200 Block of POWELL ST,-122.408064958219,37.7869021819676,"(37.7869021819676, -122.408064958219)",14047962071000
140482617,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Saturday,06/07/2014,22:00,CENTRAL,NONE,300 Block of UNION ST,-122.404861124167,37.8010379260819,"(37.8010379260819, -122.404861124167)",14048261707100
146114862,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14611486206244
146108633,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,21:45,NORTHERN,NONE,FRANKLIN ST / GEARY BL,-122.423031175088,37.7854818747419,"(37.7854818747419, -122.423031175088)",14610863306244
146108207,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,21:30,CENTRAL,NONE,CALIFORNIA ST / GRANT AV,-122.405942287669,37.7924508111721,"(37.7924508111721, -122.405942287669)",14610820706244
140475509,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,06/07/2014,21:25,BAYVIEW,NONE,0 Block of COMMER CT,-122.38499543409,37.7325333188542,"(37.7325333188542, -122.38499543409)",14047550904012
140475509,ASSAULT,CHILD ABUSE (PHYSICAL),Saturday,06/07/2014,21:25,BAYVIEW,NONE,0 Block of COMMER CT,-122.38499543409,37.7325333188542,"(37.7325333188542, -122.38499543409)",14047550915015
140475509,ASSAULT,THREATS AGAINST LIFE,Saturday,06/07/2014,21:25,BAYVIEW,NONE,0 Block of COMMER CT,-122.38499543409,37.7325333188542,"(37.7325333188542, -122.38499543409)",14047550919057
140475587,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Saturday,06/07/2014,21:20,MISSION,NONE,2100 Block of MISSION ST,-122.419331147814,37.7622643357423,"(37.7622643357423, -122.419331147814)",14047558706126
140475913,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,06/07/2014,21:15,CENTRAL,NONE,WASHINGTON ST / SANSOME ST,-122.401678386854,37.7957197884438,"(37.7957197884438, -122.401678386854)",14047591303011
140475452,NON-CRIMINAL,AIDED CASE,Saturday,06/07/2014,21:05,NORTHERN,NONE,3100 Block of BUCHANAN ST,-122.432380267239,37.7987246034229,"(37.7987246034229, -122.432380267239)",14047545251040
140475446,NON-CRIMINAL,FOUND PROPERTY,Saturday,06/07/2014,21:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)",14047544672000
140478622,MISSING PERSON,MISSING JUVENILE,Saturday,06/07/2014,21:00,INGLESIDE,LOCATED,2100 Block of CAYUGA AV,-122.454269264868,37.7104830193095,"(37.7104830193095, -122.454269264868)",14047862274010
140478622,MISSING PERSON,FOUND PERSON,Saturday,06/07/2014,21:00,INGLESIDE,LOCATED,2100 Block of CAYUGA AV,-122.454269264868,37.7104830193095,"(37.7104830193095, -122.454269264868)",14047862275000
140478638,MISSING PERSON,MISSING JUVENILE,Saturday,06/07/2014,21:00,INGLESIDE,LOCATED,2100 Block of CAYUGA AV,-122.454269264868,37.7104830193095,"(37.7104830193095, -122.454269264868)",14047863874010
140478638,MISSING PERSON,FOUND PERSON,Saturday,06/07/2014,21:00,INGLESIDE,LOCATED,2100 Block of CAYUGA AV,-122.454269264868,37.7104830193095,"(37.7104830193095, -122.454269264868)",14047863875000
140475430,ASSAULT,BATTERY,Saturday,06/07/2014,20:50,INGLESIDE,NONE,LEESE ST / PARK ST,-122.423639781183,37.736689305729,"(37.736689305729, -122.423639781183)",14047543004134
140475606,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,06/07/2014,20:45,SOUTHERN,"ARREST, CITED",700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",14047560606363
140475402,ASSAULT,BATTERY,Saturday,06/07/2014,20:40,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",14047540204134
140475468,ASSAULT,ATTEMPTED SIMPLE ASSAULT,Saturday,06/07/2014,20:40,SOUTHERN,"ARREST, BOOKED",500 Block of MINNA ST,-122.40877066526,37.7801357011746,"(37.7801357011746, -122.40877066526)",14047546804114
140475468,ASSAULT,BATTERY OF A POLICE OFFICER,Saturday,06/07/2014,20:40,SOUTHERN,"ARREST, BOOKED",500 Block of MINNA ST,-122.40877066526,37.7801357011746,"(37.7801357011746, -122.40877066526)",14047546804154
140475468,OTHER OFFENSES,RESISTING ARREST,Saturday,06/07/2014,20:40,SOUTHERN,"ARREST, BOOKED",500 Block of MINNA ST,-122.40877066526,37.7801357011746,"(37.7801357011746, -122.40877066526)",14047546827170
140503069,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,06/07/2014,20:40,TARAVAL,NONE,1500 Block of ORTEGA ST,-122.480099659041,37.7521556929088,"(37.7521556929088, -122.480099659041)",14050306964070
146112543,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,20:30,SOUTHERN,NONE,MISSION ST / 8TH ST,-122.41316085097,37.7774566611807,"(37.7774566611807, -122.41316085097)",14611254306244
140476171,MISSING PERSON,MISSING ADULT,Saturday,06/07/2014,20:30,SOUTHERN,LOCATED,0 Block of DORE ST,-122.413045971966,37.7738617771611,"(37.7738617771611, -122.413045971966)",14047617174000
140476171,MISSING PERSON,FOUND PERSON,Saturday,06/07/2014,20:30,SOUTHERN,LOCATED,0 Block of DORE ST,-122.413045971966,37.7738617771611,"(37.7738617771611, -122.413045971966)",14047617175000
140475424,LARCENY/THEFT,PETTY THEFT BICYCLE,Saturday,06/07/2014,20:25,PARK,NONE,HAYES ST / STANYAN ST,-122.454286690265,37.7728951613405,"(37.7728951613405, -122.454286690265)",14047542406312
140475559,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,06/07/2014,20:00,CENTRAL,NONE,KEARNY ST / CALIFORNIA ST,-122.404420631879,37.792640210997,"(37.792640210997, -122.404420631879)",14047555906243
140478268,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,06/07/2014,20:00,CENTRAL,NONE,2500 Block of LEAVENWORTH ST,-122.41850614206,37.8045346778058,"(37.8045346778058, -122.41850614206)",14047826806304
140479266,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,06/07/2014,20:00,INGLESIDE,NONE,300 Block of ELSIE ST,-122.420210406772,37.7385803293271,"(37.7385803293271, -122.420210406772)",14047926671010
140477420,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/07/2014,20:00,TARAVAL,NONE,100 Block of KENSINGTON WY,-122.460629574862,37.7418375047597,"(37.7418375047597, -122.460629574862)",14047742007021
140524219,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,06/07/2014,20:00,INGLESIDE,NONE,2200 Block of BAY SHORE BL,-122.402961324239,37.7121195039057,"(37.7121195039057, -122.402961324239)",14052421904013
140524219,ASSAULT,THREATS AGAINST LIFE,Saturday,06/07/2014,20:00,INGLESIDE,NONE,2200 Block of BAY SHORE BL,-122.402961324239,37.7121195039057,"(37.7121195039057, -122.402961324239)",14052421919057
140475292,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,06/07/2014,19:49,SOUTHERN,NONE,1100 Block of MARKET ST,-122.41371122073,37.7796660426062,"(37.7796660426062, -122.41371122073)",14047529264085
140475311,NON-CRIMINAL,FIRE REPORT,Saturday,06/07/2014,19:30,INGLESIDE,NONE,400 Block of CHENERY ST,-122.429579670821,37.7359234007007,"(37.7359234007007, -122.429579670821)",14047531168000
140480241,NON-CRIMINAL,FOUND PROPERTY,Saturday,06/07/2014,19:30,RICHMOND,NONE,6200 Block of GEARY BL,-122.486347492453,37.779894591415,"(37.779894591415, -122.486347492453)",14048024172000
140475258,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Saturday,06/07/2014,19:27,BAYVIEW,"ARREST, CITED",GILMAN AV / HAWES ST,-122.390019844731,37.7192987552628,"(37.7192987552628, -122.390019844731)",14047525865060
140475214,ASSAULT,BATTERY,Saturday,06/07/2014,19:23,CENTRAL,"ARREST, CITED",600 Block of BEACH ST,-122.420079339683,37.8067731854953,"(37.8067731854953, -122.420079339683)",14047521404134
146114414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,06/07/2014,19:22,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14611441406244
140475208,ASSAULT,BATTERY,Saturday,06/07/2014,19:12,MISSION,"ARREST, BOOKED",500 Block of CASTRO ST,-122.434994783089,37.7600697106567,"(37.7600697106567, -122.434994783089)",14047520804134
140475208,NON-CRIMINAL,AIDED CASE,Saturday,06/07/2014,19:12,MISSION,"ARREST, BOOKED",500 Block of CASTRO ST,-122.434994783089,37.7600697106567,"(37.7600697106567, -122.434994783089)",14047520851040
140476284,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,06/07/2014,19:00,SOUTHERN,NONE,6TH ST / AHERN WY,-122.403375484722,37.7767140704337,"(37.7767140704337, -122.403375484722)",14047628406243
146108984,NON-CRIMINAL,LOST PROPERTY,Saturday,06/07/2014,19:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14610898471000
140485150,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,06/07/2014,19:00,INGLESIDE,NONE,0 Block of ORA WY,-122.43784641043,37.7413978981182,"(37.7413978981182, -122.43784641043)",14048515007021
