Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
365521,590,7/15/2014 22:47,Market at Sansome,77,7/15/2014 22:57,Golden Gate at Polk,59,351,Subscriber,94109
365520,507,7/15/2014 22:47,Embarcadero at Bryant,54,7/15/2014 22:55,2nd at Folsom,62,332,Customer,94118
365519,180,7/15/2014 22:42,Mountain View City Hall,27,7/15/2014 22:45,Mountain View Caltrain Station,28,263,Subscriber,94401
365518,472,7/15/2014 22:38,Harry Bridges Plaza (Ferry Building),50,7/15/2014 22:46,2nd at Townsend,61,328,Subscriber,94107
365517,782,7/15/2014 22:30,Civic Center BART (7th at Market),72,7/15/2014 22:43,Grant Avenue at Columbus Avenue,73,275,Subscriber,94103
365516,643,7/15/2014 22:30,Broadway St at Battery St,82,7/15/2014 22:41,Embarcadero at Bryant,54,566,Subscriber,94111
365515,532,7/15/2014 22:28,5th at Howard,57,7/15/2014 22:37,Embarcadero at Bryant,54,426,Subscriber,94133
365514,289,7/15/2014 22:22,Embarcadero at Sansome,60,7/15/2014 22:27,Harry Bridges Plaza (Ferry Building),50,558,Subscriber,94517
365513,563,7/15/2014 22:21,Powell Street BART,39,7/15/2014 22:30,Davis at Jackson,42,495,Subscriber,94111
365512,504,7/15/2014 22:16,Market at 4th,76,7/15/2014 22:24,San Francisco Caltrain (Townsend at 4th),70,222,Customer,78703
365511,639,7/15/2014 22:15,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 22:25,South Van Ness at Market,66,434,Customer,92122
365510,187,7/15/2014 22:09,South Van Ness at Market,66,7/15/2014 22:12,Market at 10th,67,367,Subscriber,94103
365509,201,7/15/2014 22:08,Powell at Post (Union Square),71,7/15/2014 22:12,Market at 4th,76,373,Subscriber,94110
365508,1417,7/15/2014 22:07,Spear at Folsom,49,7/15/2014 22:31,Spear at Folsom,49,497,Subscriber,94105
365507,467,7/15/2014 22:03,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 22:11,Powell Street BART,39,508,Subscriber,94618
365506,986,7/15/2014 21:56,Embarcadero at Bryant,54,7/15/2014 22:12,Civic Center BART (7th at Market),72,448,Subscriber,94105
365504,530,7/15/2014 21:55,Market at 4th,76,7/15/2014 22:03,San Francisco Caltrain (Townsend at 4th),70,504,Subscriber,2139
365503,926,7/15/2014 21:54,Embarcadero at Sansome,60,7/15/2014 22:09,San Francisco Caltrain 2 (330 Townsend),69,404,Subscriber,94118
365502,1757,7/15/2014 21:47,5th at Howard,57,7/15/2014 22:16,Market at 10th,67,467,Customer,7920
365501,831,7/15/2014 21:46,Embarcadero at Sansome,60,7/15/2014 22:00,Golden Gate at Polk,59,525,Subscriber,94102
365500,1987,7/15/2014 21:44,5th at Howard,57,7/15/2014 22:17,Market at 10th,67,590,Customer,11201
365499,263,7/15/2014 21:37,Harry Bridges Plaza (Ferry Building),50,7/15/2014 21:42,Embarcadero at Bryant,54,318,Subscriber,94105
365497,605,7/15/2014 21:33,Embarcadero at Bryant,54,7/15/2014 21:43,Mechanics Plaza (Market at Battery),75,437,Subscriber,94129
365496,207,7/15/2014 21:31,Townsend at 7th,65,7/15/2014 21:35,San Francisco Caltrain 2 (330 Townsend),69,541,Subscriber,94158
365494,397,7/15/2014 21:26,Ryland Park,84,7/15/2014 21:33,Ryland Park,84,46,Subscriber,95110
365493,765,7/15/2014 21:23,Mechanics Plaza (Market at Battery),75,7/15/2014 21:36,San Francisco Caltrain 2 (330 Townsend),69,579,Subscriber,95112
365492,616,7/15/2014 21:22,Grant Avenue at Columbus Avenue,73,7/15/2014 21:32,Spear at Folsom,49,327,Subscriber,94105
365491,785,7/15/2014 21:19,Steuart at Market,74,7/15/2014 21:32,San Francisco Caltrain 2 (330 Townsend),69,613,Subscriber,94107
365490,784,7/15/2014 21:19,Steuart at Market,74,7/15/2014 21:32,San Francisco Caltrain 2 (330 Townsend),69,436,Subscriber,94107
365487,225,7/15/2014 21:14,Spear at Folsom,49,7/15/2014 21:18,Temporary Transbay Terminal (Howard at Beale),55,363,Subscriber,94105
365486,188,7/15/2014 21:14,Mountain View City Hall,27,7/15/2014 21:17,Castro Street and El Camino Real,32,303,Customer,nil
365484,309,7/15/2014 21:11,Redwood City Caltrain Station,22,7/15/2014 21:17,Mezes Park,83,700,Subscriber,94063
365483,324,7/15/2014 21:09,2nd at Folsom,62,7/15/2014 21:15,San Francisco Caltrain (Townsend at 4th),70,291,Subscriber,94107
365482,350,7/15/2014 21:09,Harry Bridges Plaza (Ferry Building),50,7/15/2014 21:15,Embarcadero at Sansome,60,558,Subscriber,94111
365481,591,7/15/2014 21:09,San Francisco Caltrain 2 (330 Townsend),69,7/15/2014 21:19,Steuart at Market,74,436,Subscriber,94107
365480,292,7/15/2014 21:07,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 21:12,Clay at Battery,41,625,Subscriber,94941
365479,269,7/15/2014 21:04,Howard at 2nd,63,7/15/2014 21:08,5th at Howard,57,590,Subscriber,94103
365478,178,7/15/2014 21:04,5th at Howard,57,7/15/2014 21:07,Powell Street BART,39,544,Subscriber,94117
365477,1871,7/15/2014 21:03,San Pedro Square,6,7/15/2014 21:34,Adobe on Almaden,5,142,Customer,1701
365476,928,7/15/2014 21:02,Market at 10th,67,7/15/2014 21:18,2nd at South Park,64,415,Subscriber,94107
365475,467,7/15/2014 21:02,Beale at Market,56,7/15/2014 21:10,5th at Howard,57,428,Subscriber,94107
365474,606,7/15/2014 21:02,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 21:12,Grant Avenue at Columbus Avenue,73,366,Subscriber,94133
365473,696,7/15/2014 20:58,Market at 4th,76,7/15/2014 21:10,Embarcadero at Bryant,54,440,Customer,38103
365472,319,7/15/2014 20:58,Embarcadero at Bryant,54,7/15/2014 21:03,Embarcadero at Bryant,54,448,Subscriber,94107
365471,256,7/15/2014 20:55,2nd at Folsom,62,7/15/2014 20:59,Embarcadero at Bryant,54,602,Subscriber,94105
365470,585,7/15/2014 20:53,Market at 10th,67,7/15/2014 21:02,Yerba Buena Center of the Arts (3rd @ Howard),68,596,Subscriber,94107
365469,1120,7/15/2014 20:51,2nd at Folsom,62,7/15/2014 21:09,San Francisco Caltrain (Townsend at 4th),70,382,Subscriber,94103
365468,223,7/15/2014 20:50,Mechanics Plaza (Market at Battery),75,7/15/2014 20:54,Davis at Jackson,42,614,Subscriber,94107
365467,303,7/15/2014 20:50,Market at Sansome,77,7/15/2014 20:55,Broadway St at Battery St,82,566,Subscriber,94133
365464,517,7/15/2014 20:46,Golden Gate at Polk,59,7/15/2014 20:54,Temporary Transbay Terminal (Howard at Beale),55,419,Subscriber,94530
365461,537,7/15/2014 20:42,San Francisco Caltrain 2 (330 Townsend),69,7/15/2014 20:51,Powell Street BART,39,478,Subscriber,94107
365460,877,7/15/2014 20:39,Embarcadero at Sansome,60,7/15/2014 20:53,Market at Sansome,77,483,Customer,94122
365458,72,7/15/2014 20:38,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 20:39,Yerba Buena Center of the Arts (3rd @ Howard),68,625,Subscriber,94941
365457,445,7/15/2014 20:38,Embarcadero at Bryant,54,7/15/2014 20:45,Harry Bridges Plaza (Ferry Building),50,562,Subscriber,97214
365456,1011,7/15/2014 20:36,Embarcadero at Sansome,60,7/15/2014 20:53,Market at Sansome,77,529,Customer,92122
365455,587,7/15/2014 20:34,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 20:43,San Francisco Caltrain (Townsend at 4th),70,687,Subscriber,94122
365454,449,7/15/2014 20:33,Mechanics Plaza (Market at Battery),75,7/15/2014 20:41,Embarcadero at Bryant,54,321,Subscriber,94105
365453,734,7/15/2014 20:33,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 20:45,San Francisco Caltrain (Townsend at 4th),70,326,Subscriber,94127
365452,363,7/15/2014 20:32,2nd at South Park,64,7/15/2014 20:38,Market at Sansome,77,480,Subscriber,94703
365451,344,7/15/2014 20:32,Golden Gate at Polk,59,7/15/2014 20:38,Market at 4th,76,431,Subscriber,94109
365450,470,7/15/2014 20:30,Townsend at 7th,65,7/15/2014 20:38,Civic Center BART (7th at Market),72,563,Subscriber,94103
365449,529,7/15/2014 20:26,Townsend at 7th,65,7/15/2014 20:35,Civic Center BART (7th at Market),72,283,Subscriber,94598
365447,667,7/15/2014 20:26,2nd at Folsom,62,7/15/2014 20:37,Civic Center BART (7th at Market),72,511,Subscriber,94107
365445,479,7/15/2014 20:22,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 20:30,San Francisco Caltrain (Townsend at 4th),70,322,Subscriber,94087
365444,358,7/15/2014 20:21,San Jose Diridon Caltrain Station,2,7/15/2014 20:27,Paseo de San Antonio,7,176,Subscriber,95112
365443,385,7/15/2014 20:20,San Jose Diridon Caltrain Station,2,7/15/2014 20:27,Paseo de San Antonio,7,27,Subscriber,95112
365442,735,7/15/2014 20:20,Davis at Jackson,42,7/15/2014 20:32,San Francisco Caltrain (Townsend at 4th),70,508,Subscriber,94301
365441,1097,7/15/2014 20:20,Rengstorff Avenue / California Street,33,7/15/2014 20:38,Castro Street and El Camino Real,32,89,Subscriber,94041
365440,94,7/15/2014 20:19,Market at Sansome,77,7/15/2014 20:21,Mechanics Plaza (Market at Battery),75,321,Subscriber,94109
365439,664,7/15/2014 20:19,San Francisco Caltrain 2 (330 Townsend),69,7/15/2014 20:30,Civic Center BART (7th at Market),72,375,Subscriber,94103
365436,250,7/15/2014 20:18,San Francisco Caltrain 2 (330 Townsend),69,7/15/2014 20:22,Townsend at 7th,65,379,Subscriber,94107
365434,472,7/15/2014 20:17,Embarcadero at Bryant,54,7/15/2014 20:25,2nd at Townsend,61,485,Subscriber,94105
365433,787,7/15/2014 20:13,Market at Sansome,77,7/15/2014 20:26,2nd at Townsend,61,628,Subscriber,94107
365432,240,7/15/2014 20:08,Townsend at 7th,65,7/15/2014 20:12,San Francisco Caltrain 2 (330 Townsend),69,280,Subscriber,94107
365429,283,7/15/2014 20:07,Broadway St at Battery St,82,7/15/2014 20:12,Beale at Market,56,281,Subscriber,94710
365428,236,7/15/2014 20:06,Embarcadero at Folsom,51,7/15/2014 20:10,Beale at Market,56,395,Subscriber,94111
365427,622,7/15/2014 20:06,Powell at Post (Union Square),71,7/15/2014 20:17,Broadway St at Battery St,82,358,Subscriber,94123
365426,1086,7/15/2014 20:06,Golden Gate at Polk,59,7/15/2014 20:24,Howard at 2nd,63,590,Customer,84651
365425,887,7/15/2014 20:06,San Francisco Caltrain 2 (330 Townsend),69,7/15/2014 20:21,South Van Ness at Market,66,425,Subscriber,94102
365424,911,7/15/2014 20:06,SJSU - San Salvador at 9th,16,7/15/2014 20:21,San Jose Diridon Caltrain Station,2,716,Subscriber,95126
365423,755,7/15/2014 20:05,Townsend at 7th,65,7/15/2014 20:18,Harry Bridges Plaza (Ferry Building),50,413,Subscriber,94618
365422,518,7/15/2014 20:05,Beale at Market,56,7/15/2014 20:14,Powell Street BART,39,488,Subscriber,94107
365421,495,7/15/2014 20:05,Beale at Market,56,7/15/2014 20:13,Grant Avenue at Columbus Avenue,73,327,Subscriber,94133
365420,591,7/15/2014 20:03,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 20:13,Davis at Jackson,42,604,Subscriber,94111
365419,292,7/15/2014 20:02,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 20:07,2nd at South Park,64,368,Subscriber,94105
365417,362,7/15/2014 20:02,Spear at Folsom,49,7/15/2014 20:08,Beale at Market,56,430,Subscriber,94105
365414,156,7/15/2014 20:01,Temporary Transbay Terminal (Howard at Beale),55,7/15/2014 20:04,Beale at Market,56,428,Subscriber,94110
365413,721,7/15/2014 20:01,Market at 10th,67,7/15/2014 20:13,San Francisco Caltrain (Townsend at 4th),70,137,Subscriber,94107
365412,452,7/15/2014 20:01,Howard at 2nd,63,7/15/2014 20:08,Powell at Post (Union Square),71,494,Subscriber,95746
365411,558,7/15/2014 20:00,Mechanics Plaza (Market at Battery),75,7/15/2014 20:09,Powell Street BART,39,474,Customer,93065
365407,345,7/15/2014 19:57,2nd at South Park,64,7/15/2014 20:03,Market at Sansome,77,628,Subscriber,94588
365406,204,7/15/2014 19:55,Cowper at University,37,7/15/2014 19:58,Palo Alto Caltrain Station,34,217,Subscriber,94133
365405,373,7/15/2014 19:52,Howard at 2nd,63,7/15/2014 19:58,Harry Bridges Plaza (Ferry Building),50,493,Subscriber,94941
365403,799,7/15/2014 19:50,Market at Sansome,77,7/15/2014 20:03,Washington at Kearny,46,386,Subscriber,94105
365401,456,7/15/2014 19:49,Powell Street BART,39,7/15/2014 19:56,San Francisco Caltrain 2 (330 Townsend),69,491,Subscriber,94107
365400,926,7/15/2014 19:47,Castro Street and El Camino Real,32,7/15/2014 20:02,Mountain View City Hall,27,263,Customer,nil
365399,757,7/15/2014 19:46,Market at 4th,76,7/15/2014 19:59,Townsend at 7th,65,283,Subscriber,94103
365396,243,7/15/2014 19:45,Powell at Post (Union Square),71,7/15/2014 19:49,Market at Sansome,77,321,Subscriber,94107
365395,430,7/15/2014 19:44,Market at Sansome,77,7/15/2014 19:51,Embarcadero at Sansome,60,525,Subscriber,94133
365394,374,7/15/2014 19:40,Powell at Post (Union Square),71,7/15/2014 19:46,Temporary Transbay Terminal (Howard at Beale),55,456,Subscriber,94609
365393,329,7/15/2014 19:39,Howard at 2nd,63,7/15/2014 19:44,Spear at Folsom,49,424,Subscriber,94105
365392,351,7/15/2014 19:38,2nd at Townsend,61,7/15/2014 19:44,Townsend at 7th,65,413,Subscriber,94107
365391,499,7/15/2014 19:37,San Jose Diridon Caltrain Station,2,7/15/2014 19:45,MLK Library,11,665,Subscriber,95112
365390,668,7/15/2014 19:37,Beale at Market,56,7/15/2014 19:48,Harry Bridges Plaza (Ferry Building),50,328,Customer,20176
365389,380,7/15/2014 19:37,San Jose Diridon Caltrain Station,2,7/15/2014 19:43,St James Park,13,65,Subscriber,95112
365388,1318,7/15/2014 19:35,Davis at Jackson,42,7/15/2014 19:57,Davis at Jackson,42,531,Subscriber,94111
365387,1314,7/15/2014 19:35,Davis at Jackson,42,7/15/2014 19:57,Davis at Jackson,42,310,Subscriber,94111
365386,257,7/15/2014 19:34,Temporary Transbay Terminal (Howard at Beale),55,7/15/2014 19:39,Commercial at Montgomery,45,466,Subscriber,94939
365385,645,7/15/2014 19:32,Market at 10th,67,7/15/2014 19:43,Steuart at Market,74,462,Subscriber,94102
365384,834,7/15/2014 19:31,Temporary Transbay Terminal (Howard at Beale),55,7/15/2014 19:45,San Francisco Caltrain (Townsend at 4th),70,286,Subscriber,94030
365379,886,7/15/2014 19:28,San Francisco Caltrain 2 (330 Townsend),69,7/15/2014 19:43,South Van Ness at Market,66,362,Subscriber,94107
365378,932,7/15/2014 19:28,Townsend at 7th,65,7/15/2014 19:44,Harry Bridges Plaza (Ferry Building),50,484,Subscriber,94553
365377,381,7/15/2014 19:25,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 19:31,Yerba Buena Center of the Arts (3rd @ Howard),68,604,Subscriber,94105
365376,683,7/15/2014 19:22,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 19:33,Powell Street BART,39,422,Customer,78703
365373,336,7/15/2014 19:21,Embarcadero at Folsom,51,7/15/2014 19:26,Embarcadero at Sansome,60,529,Subscriber,94133
365372,417,7/15/2014 19:18,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 19:25,Market at 4th,76,384,Subscriber,94115
365371,466,7/15/2014 19:18,Howard at 2nd,63,7/15/2014 19:26,Powell at Post (Union Square),71,472,Subscriber,94108
365370,532,7/15/2014 19:18,San Jose Diridon Caltrain Station,2,7/15/2014 19:27,Ryland Park,84,128,Subscriber,95110
365367,896,7/15/2014 19:15,Commercial at Montgomery,45,7/15/2014 19:30,2nd at South Park,64,611,Subscriber,94104
365366,238,7/15/2014 19:14,Powell at Post (Union Square),71,7/15/2014 19:17,Market at 4th,76,427,Subscriber,94109
365364,831,7/15/2014 19:13,Steuart at Market,74,7/15/2014 19:26,San Francisco Caltrain (Townsend at 4th),70,490,Subscriber,94158
365363,539,7/15/2014 19:12,Temporary Transbay Terminal (Howard at Beale),55,7/15/2014 19:21,Embarcadero at Sansome,60,514,Subscriber,94105
365362,671,7/15/2014 19:11,San Francisco City Hall,58,7/15/2014 19:22,San Francisco Caltrain (Townsend at 4th),70,553,Subscriber,94010
365359,936,7/15/2014 19:09,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 19:24,Market at 10th,67,557,Customer,94103
365356,825,7/15/2014 19:07,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 19:21,Broadway St at Battery St,82,311,Subscriber,94133
365355,447,7/15/2014 19:07,Market at 10th,67,7/15/2014 19:15,San Francisco Caltrain 2 (330 Townsend),69,375,Subscriber,94402
365354,3344,7/15/2014 19:07,Howard at 2nd,63,7/15/2014 20:03,Golden Gate at Polk,59,590,Customer,84651
365353,213,7/15/2014 19:07,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 19:10,2nd at Townsend,61,432,Subscriber,95134
365352,786,7/15/2014 19:05,Spear at Folsom,49,7/15/2014 19:19,Grant Avenue at Columbus Avenue,73,556,Subscriber,94105
365351,502,7/15/2014 19:06,Adobe on Almaden,5,7/15/2014 19:14,SJSU - San Salvador at 9th,16,716,Subscriber,95112
365350,922,7/15/2014 19:05,Civic Center BART (7th at Market),72,7/15/2014 19:21,Davis at Jackson,42,310,Subscriber,94133
365349,483,7/15/2014 19:05,Powell Street BART,39,7/15/2014 19:13,San Francisco Caltrain (Townsend at 4th),70,517,Subscriber,94107
365348,228,7/15/2014 19:04,San Antonio Shopping Center,31,7/15/2014 19:08,San Antonio Caltrain Station,29,239,Subscriber,94103
365347,1214,7/15/2014 19:02,Commercial at Montgomery,45,7/15/2014 19:23,San Francisco Caltrain (Townsend at 4th),70,604,Subscriber,94401
365342,1329,7/15/2014 19:00,University and Emerson,35,7/15/2014 19:22,University and Emerson,35,153,Customer,94551
365341,1337,7/15/2014 19:00,University and Emerson,35,7/15/2014 19:22,University and Emerson,35,9,Customer,94551
365337,323,7/15/2014 18:57,Embarcadero at Sansome,60,7/15/2014 19:03,Steuart at Market,74,613,Subscriber,94565
365335,234,7/15/2014 18:56,Mountain View Caltrain Station,28,7/15/2014 19:00,Evelyn Park and Ride,30,219,Subscriber,95130
365334,391,7/15/2014 18:55,Market at 4th,76,7/15/2014 19:01,Temporary Transbay Terminal (Howard at Beale),55,340,Subscriber,94608
365330,202,7/15/2014 18:53,Mechanics Plaza (Market at Battery),75,7/15/2014 18:56,Temporary Transbay Terminal (Howard at Beale),55,309,Subscriber,94611
365329,192,7/15/2014 18:52,San Antonio Caltrain Station,29,7/15/2014 18:55,San Antonio Shopping Center,31,674,Subscriber,94040
365327,211,7/15/2014 18:51,Broadway St at Battery St,82,7/15/2014 18:55,Beale at Market,56,488,Subscriber,94609
365326,628,7/15/2014 18:51,Market at 4th,76,7/15/2014 19:01,Broadway St at Battery St,82,281,Subscriber,94103
365324,178,7/15/2014 18:51,Temporary Transbay Terminal (Howard at Beale),55,7/15/2014 18:54,Mechanics Plaza (Market at Battery),75,614,Subscriber,94105
365323,992,7/15/2014 18:50,Broadway St at Battery St,82,7/15/2014 19:06,Grant Avenue at Columbus Avenue,73,585,Subscriber,94133
365322,497,7/15/2014 18:50,San Francisco Caltrain 2 (330 Townsend),69,7/15/2014 18:58,Powell Street BART,39,521,Subscriber,94607
365321,426,7/15/2014 18:49,San Francisco Caltrain (Townsend at 4th),70,7/15/2014 18:56,Embarcadero at Bryant,54,448,Subscriber,94108
365320,784,7/15/2014 18:49,Beale at Market,56,7/15/2014 19:02,South Van Ness at Market,66,503,Subscriber,94103
365318,356,7/15/2014 18:48,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 18:54,San Francisco Caltrain (Townsend at 4th),70,311,Subscriber,94107
365317,217,7/15/2014 18:48,Townsend at 7th,65,7/15/2014 18:52,San Francisco Caltrain (Townsend at 4th),70,368,Customer,nil
365315,892,7/15/2014 18:47,Mountain View City Hall,27,7/15/2014 19:02,Rengstorff Avenue / California Street,33,89,Subscriber,94041
365313,241,7/15/2014 18:46,2nd at Townsend,61,7/15/2014 18:50,San Francisco Caltrain 2 (330 Townsend),69,379,Subscriber,94107
365312,519,7/15/2014 18:46,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 18:54,Civic Center BART (7th at Market),72,310,Subscriber,94014
365311,496,7/15/2014 18:45,Temporary Transbay Terminal (Howard at Beale),55,7/15/2014 18:53,San Francisco Caltrain 2 (330 Townsend),69,627,Subscriber,94404
365310,744,7/15/2014 18:45,San Jose Diridon Caltrain Station,2,7/15/2014 18:57,SJSU - San Salvador at 9th,16,195,Subscriber,95126
365309,270,7/15/2014 18:44,Townsend at 7th,65,7/15/2014 18:48,San Francisco Caltrain (Townsend at 4th),70,384,Subscriber,94133
365308,212,7/15/2014 18:44,San Francisco Caltrain 2 (330 Townsend),69,7/15/2014 18:48,Townsend at 7th,65,368,Subscriber,94107
365307,261,7/15/2014 18:44,2nd at Townsend,61,7/15/2014 18:49,2nd at Folsom,62,189,Subscriber,94107
365306,968,7/15/2014 18:44,2nd at South Park,64,7/15/2014 19:00,Golden Gate at Polk,59,419,Subscriber,94122
365304,452,7/15/2014 18:44,Yerba Buena Center of the Arts (3rd @ Howard),68,7/15/2014 18:51,2nd at South Park,64,408,Subscriber,94602
365303,441,7/15/2014 18:44,Market at 4th,76,7/15/2014 18:51,Market at 10th,67,631,Subscriber,94102
365302,454,7/15/2014 18:44,Market at 4th,76,7/15/2014 18:51,Market at 10th,67,596,Subscriber,94102
365301,357,7/15/2014 18:43,Market at Sansome,77,7/15/2014 18:49,Harry Bridges Plaza (Ferry Building),50,412,Subscriber,94901
365300,166,7/15/2014 18:42,Embarcadero at Folsom,51,7/15/2014 18:45,Embarcadero at Bryant,54,329,Subscriber,94105
