address,lat,lon
"5091 linsdale, Detroit MI",42.360222,-83.1264
"895 emerson, Detroit MI",42.369053,-82.95299
"8701 gratiot, Detroit MI",42.385579,-83.010514
"1071 eastlawn, Detroit MI",42.3725829,-82.9481448
"14593 wisconsin, Detroit MI 48238",42.396623,-83.156495
"12061 camden, Detroit MI",42.4010094,-82.9843359
"19268 charest, Detroit MI",42.4353707,-83.0711539
"13861 pinewood, Detroit MI",42.438907,-82.981379
"9220 woodhall, Detroit MI",42.419745,-82.936107
"9926 warwick, Detroit MI",42.367745,-83.22713
"2933 harding, Detroit MI",42.3718509,-82.9826913
"11441 mckinney, Detroit MI",42.427539,-82.938198
"14961 strathmoor, Detroit MI 48227",42.399279,-83.187909
"15880 steel, Detroit MI",42.4089079,-83.171441
"16291 eastburn, Detroit MI",42.44594,-82.951734
"2641 elmhurst, Detroit MI",42.383919,-83.116719
"19643 yacama, Detroit MI",42.4379947,-83.097302
"14544 mettetal, Detroit MI",42.394799,-83.206722
"574 philadelphia, Detroit MI",42.3769162,-83.081329
"1170 virginia park, Detroit MI",42.372738,-83.087773
"7435 iowa, Detroit MI",42.424877,-83.027074
"12095 archdale, Detroit MI",42.375844,-83.2160169
"3154 lenox, Detroit MI",42.383641,-82.959573
"20230 seven mile, Detroit MI",42.4295175,-83.2410941
"18800 hawthorne, Detroit MI",42.430372,-83.092104
"6701 mcnichols, Detroit MI 48212",42.419604,-83.033089
"19667 appleton, Detroit MI 48219",42.43431,-83.274672
"14641 gratiot, Detroit MI",42.43943,-82.9752
"11591 roxbury, Detroit MI",42.426149,-82.94605
"18224 grayfield, Detroit MI",42.422167,-83.269238
"15558 seven mile, Detroit MI",42.435271,-82.960503
"6424 28th st, Detroit MI",42.35174,-83.115076
"16827 lilac, Detroit MI",42.41509,-83.1472299
"16255 ward, Detroit MI",42.411695,-83.17439
"5286 sharon, Detroit MI",42.3302576,-83.1528428
"19036 mcnichols, Detroit MI",42.4155161,-83.2287509
"2667 tuxedo, Detroit MI",42.382961,-83.116631
"9223 pierson, Detroit MI",42.3614749,-83.2448296
"6002 mallina, Detroit MI",42.421814,-82.9219459
"187003 waltham, Detroit MI",42.4343168,-82.994832
"3333 dartmouth, Detroit MI",42.265546,-83.167355
"15778 blackstone, Detroit MI",42.4057389,-83.249123
"8307 artesian, Detroit MI",42.35382,-83.226335
"5251 radnor, Detroit MI",42.412472,-82.920338
"5060 seyburn, Detroit MI",42.376519,-83.013861
"6621 winthrop, Detroit MI",42.3398929,-83.197545
"7430 burlingame, Detroit MI 48204",42.373592,-83.143855
"5027 lakewood, Detroit MI",42.395439,-82.96078
"15872 lindsay, Detroit MI",42.407758,-83.212496
"2585 fenkell, Detroit MI",42.402751,-83.126221
"6620 walton, Detroit MI",42.345677,-83.135596
"19146 prevost, Detroit MI",42.431098,-83.203791
"19173 omira, Detroit MI",42.433562,-83.096165
"948 webb, Detroit MI",42.389767,-83.097038
"20056 barlow, Detroit MI",42.444609,-82.996009
"7750 wykes, Detroit MI",42.350359,-83.141605
"19970 northlawn, Detroit MI",42.439706,-83.154138
"16803 wildemere, Detroit MI",42.414991,-83.13301
"15373 birwood, Detroit MI",42.403631,-83.164286
"2676 hendrie, Detroit MI",42.3724823,-83.0434794
"12077 lauder, Detroit MI",42.376099,-83.190276
"7157 michigan ave, Detroit MI",42.3308915,-83.1329234
"12915 montrose, Detroit MI",42.383978,-83.200687
"12552 mitchell, Detroit MI",42.409574,-83.064401
"12115 kilbourne, Detroit MI",42.411006,-82.9895
"3135 fenkell, Detroit MI",42.40264,-83.13162
"12357 flanders, Detroit MI",42.414572,-82.987657
"11711 rutherford, Detroit MI",42.3741748,-83.2024017
"17370 meyers rd, Detroit MI",42.419396,-83.169589
"6526 plainview, Detroit MI 48228",42.339094,-83.233498
"14539 terry, Detroit MI",42.3950317,-83.191793
"11383 ohio, Detroit MI",42.372466,-83.154652
"1605 dragoon, Detroit MI",42.313809,-83.107404
"18936 warren, Detroit MI",42.3417302,-83.2622709
"1950 annabelle, Detroit MI",42.273099,-83.1525039
"17330 chandler park dr, Detroit MI",42.4120424,-82.9299261
"14514 eastwood, Detroit MI",42.433406,-82.972897
"1309 seven mile, Detroit MI",42.4328559,-83.0902744
"7181 davison, Detroit MI",42.4237413,-83.0283945
"16623 tuller, Detroit MI",42.413996,-83.1481655
"12057 elmdale, Detroit MI",42.404184,-82.986389
"3101 bellevue, Detroit MI 48207",42.359963,-83.016271
"18289 winthrop, Detroit MI",42.424438,-83.201324
"2365 oakdale, Detroit MI",42.309301,-83.1352415
"865 blaine, Detroit MI",42.376708,-83.086619
"5534 chopin, Detroit MI",42.3366498,-83.1370903
"10583 outer drive, Detroit MI 48223",42.397591,-83.239118
"4204 clements, Detroit MI",42.389052,-83.136103
"21566 schoolcraft, Detroit MI",42.3861948,-83.2547595
"20000 grandview, Detroit MI",42.437957,-83.284733
"12220 glenfield, Detroit MI",42.411841,-82.988543
"20408 ardmore, Detroit MI",42.443004,-83.185315
"15016 mapleridge, Detroit MI",42.428922,-82.967311
"4649 vancouver, Detroit MI",42.35804,-83.121701
"5149 mckinley, Detroit MI",42.3454889,-83.1048744
"15106 faircrest, Detroit MI",42.432132,-82.965642
"19080 chapel, Detroit MI",42.4284846,-83.2548298
"20425 terrell, Detroit MI",42.4465562,-83.0227318
"9156 boleyn, Detroit MI",42.417164,-82.938967
"14202 indiana, Detroit MI",42.391866,-83.156822
"20155 yonka, Detroit MI",42.4435046,-83.0669607
"18500 ford rd, Detroit MI",42.3293708,-83.2211828
"5966 yorkshire, Detroit MI",42.4119616,-82.9390071
"6339 evergreen, Detroit MI",42.336504,-83.235362
"6836 rutherford, Detroit MI",42.341948,-83.200645
"1101 clay, Detroit MI",42.377991,-83.064283
"3404 chope pl, Detroit MI",42.352846,-83.104936
"14358 kentfield, Detroit MI",42.391894,-83.239779
"3666 haverhill, Detroit MI",42.392475,-82.936648
"18515 chicago, Detroit MI",42.3649708,-83.2216278
"5065 balfour, Detroit MI",42.400694,-82.947576
"14360 westwood, Detroit MI",42.392057,-83.2317769
"9126 st marys, Detroit MI",42.361039,-83.204092
"3794 harding, Detroit MI",42.377313,-82.986075
"8854 steel, Detroit MI",42.359558,-83.169747
"15928 log cabin, Detroit MI",42.409712,-83.121071
"12128 outer drive, Detroit MI",42.389605,-83.256832
"9266 auburn, Detroit MI",42.362623,-83.233123
"6710 grandville, Detroit MI",42.339828,-83.22873
"8706 lyndon, Detroit MI",42.3954883,-83.1565106
"8489 west parkway, Detroit MI",42.354889,-83.265063
"3359 grand, Detroit MI",42.391376,-83.131027
"18935 telegraph, Detroit MI",42.4270455,-83.2779268
"8058 west parkway, Detroit MI 48239",42.34987,-83.263692
"5086 seebaldt, Detroit MI",42.354394,-83.122064
"19331 woodbine, Detroit MI",42.432133,-83.279443
"6823 winthrop, Detroit MI",42.3418149,-83.197614
"6031 davison, Detroit MI",42.423338,-83.041602
"1224 wheelock, Detroit MI",42.30638,-83.116856
"14489 coram, Detroit MI 48205",42.438531,-82.973423
"21601 pembroke, Detroit MI",42.436119,-83.256248
"15450 greenfield, Detroit MI",42.4041179,-83.198317
"2202 monterey, Detroit MI",42.3877792,-83.1102403
"11671 plainview, Detroit MI",42.37303,-83.235288
"19205 greenlawn, Detroit MI",42.432937,-83.152156
"19345 fenmore, Detroit MI",42.432856,-83.218585
"3850 caely, Detroit MI",42.407587,-83.054833
"3279 tyler, Detroit MI 48238",42.38894,-83.127729
"11651 hartwell, Detroit MI",42.373833,-83.177032
"13200 hubbell, Detroit MI",42.3840938,-83.1883253
"16541 warren, Detroit MI",42.3417292,-83.2622446
"15030 puritan, Detroit MI",42.4072836,-83.2771498
"14691 spring garden, Detroit MI",42.428308,-82.970624
"13916 pinewood, Detroit MI 48205",42.4384469,-82.980537
"8940 dexter, Detroit MI",42.368885,-83.116198
"527 algonquin, Detroit MI 48215",42.363214,-82.952583
"12400 visger, Detroit MI",42.267332,-83.158633
"19350 andover, Detroit MI",42.3479529,-83.0687364
"18696 faust, Detroit MI",42.428232,-83.223679
"9639 stahelin, Detroit MI",42.366936,-83.225425
"15712 wyoming, Detroit MI",42.406327,-83.159394
"6515 brace, Detroit MI 48228",42.3390907,-83.2232384
"11350 kelly rd, Detroit MI",42.4188959,-82.964402
"6196 16th st, Detroit MI",42.359855,-83.095625
"4744 buena vista, Detroit MI",42.3845317,-83.1377139
"17256 goddard, Detroit MI",42.420813,-83.07785
"2300 schaefer, Detroit MI",42.2746284,-83.1504813
"7604 vaughan, Detroit MI 48228",42.346898,-83.236333
"3824 bassett, Detroit MI",42.2560143,-83.1607487
"13545 monica, Detroit MI",42.3871589,-83.143019
"12008 promenade, Detroit MI",42.4072109,-82.989216
"3929 cass, Detroit MI",42.348523,-83.062761
"3780 17th st, Detroit MI",42.3407603,-83.0857704
"19326 stoepel, Detroit MI",42.433877,-83.142235
"17142 gable, Detroit MI",42.419783,-83.0413559
"4754 cortland, Detroit MI",42.380249,-83.136035
"12170 conant, Detroit MI",42.4084009,-83.0562039
"6506 rosemont, Detroit MI 48228",42.3390501,-83.2179748
"12027 auburn, Detroit MI",42.3745726,-83.2341421
"15770 james couzens, Detroit MI",42.4074237,-83.1624456
"4813 cortland, Detroit MI",42.3799874,-83.1361425
"15045 lappin, Detroit MI",42.437455,-82.96579
"6310 abington ave, Detroit MI",42.3365154,-83.20923
"5300 cadillac square, Detroit MI",42.3848924,-82.9981614
"9810 somerset, Detroit MI 48224",42.4113494,-82.9521838
"226 manistique, Detroit MI 48215",42.362609,-82.933107
"20192 goddard, Detroit MI",42.443912,-83.077168
"2700 jefferson, Detroit MI",42.338252,-83.020394
"5603 daniels, Detroit MI",42.339015,-83.132176
"7739 american, Detroit MI",42.3501638,-83.144118
"19545 chicago, Detroit MI",42.3645125,-83.2333127
"19003 dale, Detroit MI",42.4280959,-83.276991
"15701 tracey, Detroit MI",42.4057131,-83.1803681
"2023 clements, Detroit MI",42.396096,-83.115695
"12731 flanders, Detroit MI 48205",42.415792,-82.984178
"16919 hubbell, Detroit MI",42.4159124,-83.1897585
"8723 dayton, Detroit MI 48210",42.33628,-83.154945
"1529 holden, Detroit MI",42.363012,-83.085677
"4364 waverly, Detroit MI",42.386516,-83.137815
"2986 glendale, Detroit MI",42.388849,-83.124424
"409 melbourne, Detroit MI",42.378421,-83.072594
"5877 cadillac square, Detroit MI",42.389636,-83.002034
"19916 westphalia, Detroit MI",42.442511,-82.992289
"15100 livernois, Detroit MI",42.401466,-83.139725
"4392 euclid, Detroit MI",42.361875,-83.119544
"519 kitchener, Detroit MI",42.363432,-82.951578
"10034 greensboro, Detroit MI",42.411648,-82.955499
"5838 springfield, Detroit MI",42.392612,-82.991834
"13954 roselawn, Detroit MI",42.389545,-83.1504426
"10575 roxbury, Detroit MI",42.41655,-82.953796
"9946 outer drive, Detroit MI 48224",42.413593,-82.96292
"5232 moran, Detroit MI",42.371009,-83.032754
"20201 john r, Detroit MI",42.4435753,-83.102933
"14004 heyden, Detroit MI",42.3772491,-83.2389428
"19332 ferguson, Detroit MI",42.432862,-83.2103319
"17373 ferguson, Detroit MI",42.4185798,-83.2103024
"18074 birchcrest, Detroit MI",42.42375,-83.136411
"15641 warren, Detroit MI",42.3417292,-83.2622446
"454 mt vernon, Detroit MI",42.37754,-83.071073
"5027 audubon, Detroit MI",42.403469,-82.9384029
"1678 evans, Detroit MI",42.308862,-83.123678
"18230 asbury park, Detroit MI",42.4235,-83.208868
"10514 chicago, Detroit MI",42.3660662,-83.1645466
"13640 van dyke, Detroit MI",42.4173479,-83.0224379
"2505 glendale, Detroit MI",42.3903279,-83.118848
"12397 lansdowne, Detroit MI",42.430871,-82.94801
"7353 kercheval, Detroit MI",42.356701,-83.005059
"1470 field, Detroit MI",42.353706,-83.003753
"8622 penrod, Detroit MI 48228",42.356339,-83.219587
"9924 wyoming, Detroit MI",42.3695809,-83.158096
"18045 alcoy, Detroit MI",42.4282899,-82.988807
"15458 appoline, Detroit MI",42.404962,-83.1702059
"5548 three mile dr, Detroit MI",42.4064756,-82.9423185
"18990 pierson, Detroit MI",42.42826,-83.247006
"12580 promenade, Detroit MI",42.409585,-82.982391
"13503 pinehurst, Detroit MI",42.386019,-83.165639
"12317 wisconsin, Detroit MI",42.379335,-83.155966
"19324 huntington, Detroit MI",42.4321078,-83.2331801
"19301 manor, Detroit MI",42.433148,-83.169924
"1281 philip, Detroit MI",42.377277,-82.9447478
"4672 st antoine, Detroit MI",42.3567779,-83.0550285
"19270 binder, Detroit MI",42.435556,-83.063891
"15895 faircrest, Detroit MI",42.4323568,-82.9561854
"16503 cruse, Detroit MI",42.411791,-83.184122
"6806 archdale, Detroit MI",42.341361,-83.2143668
"13103 monte vista, Detroit MI",42.3835727,-83.1666297
"19380 teppert, Detroit MI",42.4376024,-83.0077138
"11333 balfour, Detroit MI 48236",42.425486,-82.9411476
"1563 military, Detroit MI",42.313801,-83.10578
"20258 schaefer, Detroit MI",42.442511,-83.180331
"560 kirby, Detroit MI",42.362429,-83.059426
"7531 seven mile, Detroit MI",42.431215,-83.147496
"16157 lesure, Detroit MI",42.4102012,-83.1817822
"14819 jefferson, Detroit MI",42.3749759,-82.940079
"221 philip, Detroit MI",42.3618885,-82.9346597
"9988 van dyke, Detroit MI",42.403213,-83.022597
"16244 mcnichols, Detroit MI",42.416099,-83.207655
"4655 hereford, Detroit MI 48224",42.406715,-82.922929
"15933 la salle blvd, Detroit MI",42.4097276,-83.1254206
"20500 barlow, Detroit MI",42.447489,-82.996128
"3858 minnesota, Detroit MI",42.4237589,-83.065392
"5127 davison, Detroit MI",42.419699,-83.05112
"18444 trinity, Detroit MI 48219",42.424959,-83.249075
"4824 cortland, Detroit MI",42.379812,-83.137189
"6833 davison, Detroit MI",42.423681,-83.030814
"5250 vancouver, Detroit MI",42.357087,-83.125681
"6600 mcgraw, Detroit MI",42.3392107,-83.1318013
"4700 trumbull, Detroit MI",42.3499308,-83.0774707
"18150 chicago, Detroit MI",42.3654113,-83.2178211
"15514 birwood, Detroit MI 48238",42.405857,-83.163721
"13579 kentucky, Detroit MI",42.3872666,-83.1581806
"17300 kentfield, Detroit MI",42.417547,-83.240844
"5531 sheridan, Detroit MI",42.3789947,-83.0199083
"19722 tracey, Detroit MI",42.436812,-83.181459
"8611 seven mile, Detroit MI",42.431093,-83.156859
"16777 st marys, Detroit MI 48235",42.413839,-83.207008
"17187 winston, Detroit MI",42.4156337,-83.2839314
"664 lakewood, Detroit MI",42.3689589,-82.942958
"1941 clairmount, Detroit MI",42.375856,-83.10002
"7415 heyden, Detroit MI",42.346167,-83.2379515
"16300 warren, Detroit MI",42.3417302,-83.2622709
"6300 westwood, Detroit MI",42.336069,-83.229772
"7950 olivet, Detroit MI",42.3023057,-83.1208893
"2240 erskine, Detroit MI",42.353397,-83.034085
"11420 seven mile, Detroit MI",42.43412,-83.006438
"18484 stout, Detroit MI",42.425645,-83.242426
"3674 seminole, Detroit MI",42.370247,-83.004251
"18310 woodingham, Detroit MI",42.425909,-83.149928
"19141 helen, Detroit MI",42.4344979,-83.0320266
"963 grand blvd, Detroit MI",42.36853,-83.016308
"14803 glenwood, Detroit MI",42.430901,-82.970003
"19714 oakfield, Detroit MI 48235",42.4357803,-83.2152633
"7721 vernor, Detroit MI",42.3122241,-83.1245172
"1102 temptations lane, Detroit MI",42.3479631,-83.0711774
"13923 gratiot, Detroit MI 48205",42.4299,-82.981461
"1627 leverette, Detroit MI",42.32921,-83.068014
"16905 lamphere, Detroit MI 48219",42.413952,-83.2625879
"2920 vicksburg, Detroit MI",42.3647746,-83.1068716
"20309 plymouth, Detroit MI",42.37187,-83.2399854
"5125 whitfield, Detroit MI",42.362501,-83.13351
"2100 crane, Detroit MI",42.3616036,-82.9917836
"7405 mettetal, Detroit MI 48228",42.3460974,-83.2049862
"4750 lumley, Detroit MI",42.3297219,-83.139655
"7351 patton, Detroit MI",42.345172,-83.241603
"18953 appoline, Detroit MI",42.430228,-83.172072
"9596 woodmont, Detroit MI",42.366666,-83.207767
"23091 chippewa, Detroit MI 48219",42.4382639,-83.2718
"20100 tireman, Detroit MI",42.3523308,-83.2520226
"22324 puritan, Detroit MI",42.4072836,-83.2771498
"8501 outer drive, Detroit MI",42.4094615,-82.9877938
"15778 indiana, Detroit MI",42.407411,-83.15731
"9615 northlawn, Detroit MI",42.3672116,-83.1528654
"9660 greenfield, Detroit MI 48227",42.3677294,-83.1969332
"717 navahoe, Detroit MI",42.3655949,-82.955245
"20213 gallagher, Detroit MI",42.4442804,-83.0710659
"6420 john kronk, Detroit MI 48210",42.3242155,-83.1175865
"15750 dacosta, Detroit MI",42.3507125,-83.2578398
"8199 chamberlain, Detroit MI",42.302187,-83.124599
"19426 burgess, Detroit MI",42.433305,-83.255584
"1313 superior, Detroit MI",42.3558714,-83.0484258
"18626 joy rd, Detroit MI",42.35803,-83.223222
"6486 minock, Detroit MI",42.338553,-83.231075
"8892 hartwell, Detroit MI",42.36,-83.175886
"6511 epworth, Detroit MI",42.350257,-83.12891
"16147 baylis, Detroit MI",42.4110303,-83.124268
"2564 lakewood, Detroit MI",42.381105,-82.9502569
"3631 annabelle, Detroit MI",42.2594307,-83.1629295
"3780 iroquois, Detroit MI",42.3696951,-83.0027293
"4009 humphrey, Detroit MI",42.377007,-83.125861
"9153 abington ave, Detroit MI",42.361445,-83.210708
"13634 birwood, Detroit MI",42.387886,-83.162527
"19440 seven mile, Detroit MI",42.4299757,-83.2343384
"2940 alter, Detroit MI 48215",42.3852089,-82.9459581
"7232 rutherford, Detroit MI",42.3442545,-83.2008966
"7739 radcliffe, Detroit MI",42.3409291,-83.1457539
"8087 beaverland, Detroit MI 48239",42.350291,-83.2633
"12355 ilene, Detroit MI",42.3805431,-83.1611768
"17250 goddard, Detroit MI",42.420723,-83.077847
"8873 rutherford, Detroit MI",42.359196,-83.202533
"3942 17th st, Detroit MI",42.341834,-83.085893
"15765 lahser, Detroit MI",42.405311,-83.257338
"18911 westphalia, Detroit MI 48205",42.433165,-82.992619
"1436 service, Detroit MI 48207",42.3437,-83.037643
"19640 charleston, Detroit MI 48203",42.438221,-83.106337
"13650 helen, Detroit MI",42.4171059,-83.029715
"11377 hartwell, Detroit MI",42.3718327,-83.1767079
"3785 holcomb, Detroit MI",42.372204,-82.9969937
"15884 griggs, Detroit MI",42.4090879,-83.162778
"3890 iroquois, Detroit MI",42.371065,-83.00357
"4172 29th, Detroit MI",42.3365682,-83.1094458
"17142 detroit, Detroit MI",42.4008521,-82.9253139
"11375 ward, Detroit MI",42.371851,-83.173301
"10055 rutherford, Detroit MI",42.369961,-83.202468
"15083 petoskey, Detroit MI",42.4017764,-83.139316
"314 melbourne, Detroit MI",42.377752,-83.0729719
"3603 oakman blvd, Detroit MI",42.378499,-83.143821
"12765 mendota, Detroit MI",42.3829419,-83.1644547
"2926 halleck, Detroit MI 48212",42.408329,-83.064794
"9124 la salle blvd, Detroit MI",42.374599,-83.105348
"18509 conant, Detroit MI",42.42849,-83.0706804
"6114 central, Detroit MI",42.3402559,-83.143957
"19447 santa rosa, Detroit MI",42.4360362,-83.1437973
"11833 ohio, Detroit MI",42.376394,-83.154875
"14836 ardmore, Detroit MI",42.3976929,-83.18396
"16589 hazelton, Detroit MI",42.411188,-83.26903
"20092 archdale, Detroit MI",42.440382,-83.216729
"20404 exeter, Detroit MI 48203",42.444673,-83.104777
"11802 mcnichols, Detroit MI 48205",42.420286,-83.002117
"2625 central, Detroit MI",42.3159086,-83.1271959
"17222 cameron, Detroit MI",42.419905,-83.093112
"813 annin, Detroit MI",42.4361014,-83.1116744
"14555 evergreen, Detroit MI",42.3943612,-83.2373985
"9145 avis, Detroit MI",42.303323,-83.133383
"20488 ohio, Detroit MI",42.444743,-83.156705
"1940 liddesdale, Detroit MI",42.273535,-83.153651
"4125 holcomb, Detroit MI",42.373939,-82.9982689
"15079 ardmore, Detroit MI",42.400904,-83.184662
"12157 greenlawn, Detroit MI",42.3781959,-83.1496587
"19377 trinity, Detroit MI",42.432787,-83.250235
"11030 nashville, Detroit MI",42.414335,-83.007781
"3923 harvard rd, Detroit MI",42.3979867,-82.9260101
"19766 winthrop, Detroit MI",42.436841,-83.201043
"12227 rosa parks blvd, Detroit MI",42.3894606,-83.108689
"16571 harper, Detroit MI",42.4130554,-82.9415817
"5917 cadillac square, Detroit MI",42.390005,-83.002278
"13252 terry, Detroit MI",42.384807,-83.190994
"18520 cardoni, Detroit MI",42.4283379,-83.090777
"17159 greenlawn, Detroit MI",42.4180166,-83.1514095
"20505 kentucky, Detroit MI",42.4448244,-83.1605888
"15067 ward, Detroit MI",42.400972,-83.173839
"660 woodward ave, Detroit MI 48226",42.3311256,-83.0459323
"14420 park grove, Detroit MI",42.429568,-82.9745389
