9518 27092
1706 657 261
7021 7528 286
3784 5742 134
887 486 573
5970 8171 519
6417 3859 737
4893 8945 -65
2976 7371 -333
7191 1379 498
1062 2589 61
892 9261 -27
6614 2792 -114
6450 15 316
1658 7967 -210
9352 8368 -348
1505 923 -707
7178 3067 74
9163 2538 -967
1147 5317 -450
9358 2806 -423
1689 2730 -425
4082 2831 -455
870 6287 140
5327 3721 717
1324 3175 -253
3972 8124 324
7113 1441 11
4761 5896 213
6926 4900 666
6286 1096 935
2526 3977 543
2728 6390 -842
8012 8489 475
3040 6761 -506
3042 4942 -44
8729 8123 103
8859 6862 618
7699 547 123
8033 2003 33
8577 2592 -761
5372 791 904
6025 5052 -223
8466 313 707
7607 341 -388
1972 7929 411
345 6932 -165
8607 3265 328
82 7113 531
730 6117 -802
5180 5569 262
3824 3359 -727
5499 2188 -131
8143 5359 473
897 3674 -196
6700 2373 502
1120 2773 -443
462 6116 373
449 2174 -507
7202 4227 435
1889 8682 580
5580 8029 924
5478 5036 724
2974 7924 899
1488 1572 -958
4694 2598 -980
6326 7109 212
437 3792 41
2874 4010 -570
931 5659 109
1138 4053 -216
1610 3463 -729
6233 5032 -960
7317 3814 -305
8071 664 38
3130 6010 -443
3337 7132 166
3948 8197 188
7974 7637 857
1339 2772 -486
2887 543 108
7129 1071 -827
4747 8288 -794
5960 997 235
3206 7537 974
9488 2946 -144
3660 4537 -31
4172 821 368
4080 2261 -985
674 9427 -897
6653 7089 710
3536 6430 626
5037 2585 408
3507 4710 269
3299 8422 -290
7592 8458 15
5073 7173 550
7423 9337 299
6982 4168 958
2156 2553 37
3221 4356 210
2259 6246 706
9292 5012 -12
6422 4852 -773
2259 8234 531
9308 1501 956
7949 6980 -288
1055 4877 -767
8630 1269 108
8464 2395 -139
4957 5525 627
5324 3972 -298
5687 3953 -195
2272 3279 -837
1718 2638 -856
4048 300 -751
4601 3075 -607
7556 7944 -594
9090 2811 -370
8006 3526 19
2127 6198 -458
8536 3110 -347
7894 2725 -704
5645 7909 -685
9298 8764 892
6768 7790 -767
6140 7597 -423
5902 45 -258
8550 4466 53
3332 3755 -311
227 5161 729
9030 4419 765
204 2941 83
7334 12 904
3996 5347 -390
5381 8317 -973
7183 6299 911
8888 1568 -833
2444 8685 -619
806 7057 -679
1091 7392 -408
9383 1723 -930
2278 4772 985
8920 1458 721
6223 3209 -521
5887 6402 555
5326 4486 97
2012 117 173
1572 1674 -20
8907 2327 -878
5618 8117 -497
1271 8317 -720
6556 5943 -286
5663 2495 24
1806 7675 106
2132 9320 -457
9407 7463 -767
266 2530 -190
4975 5129 -274
9017 7643 -743
6954 390 837
4586 6035 -100
9357 3189 532
4801 2748 -271
2179 3190 -585
2309 5995 -375
7383 5341 618
2689 4025 -126
9406 6215 -769
8774 5508 77
8089 7814 774
1735 6063 493
5050 6629 -307
6988 7782 667
9458 4783 87
3421 2266 426
3051 2976 27
7647 6674 610
5054 9360 -365
5196 4160 -239
6084 795 886
3330 4128 -981
6310 1942 300
5129 6876 -350
6580 2866 445
1926 110 -251
7051 6138 463
2837 4855 722
737 9180 -529
7251 6521 321
746 732 657
2833 4023 651
4721 4074 -409
1723 8006 192
753 9025 -755
1830 8664 860
7167 2138 158
446 7118 -936
1975 8392 959
8199 666 72
752 1038 -856
4421 6984 181
5117 2310 911
3135 3936 -342
5818 2598 -22
2445 9034 401
7822 9106 -794
2692 8101 -348
7948 6998 514
8240 962 91
3098 3578 -380
1670 3055 -925
4500 896 780
1481 4967 -370
3003 9508 -264
6491 5626 -880
478 4489 889
2252 2786 601
9093 5438 -472
6741 379 149
3268 3033 -855
2462 3202 238
5394 1527 -989
5774 8917 175
1694 7808 111
5090 2748 -14
8197 47 -915
7351 4973 -114
1307 8802 -830
3524 4885 159
1718 2948 452
2818 6451 -753
5851 7497 -785
5921 983 -4
9357 4594 889
1466 2425 -974
2224 4743 -225
9510 8866 -934
8014 9379 626
4969 5787 905
3800 5401 -504
4843 7643 70
3710 8789 -528
6428 8614 242
8107 8609 190
2525 7964 709
1403 5187 847
4075 2236 537
1598 9380 -852
4501 5227 -100
1367 8627 -457
1329 6271 290
5032 3478 266
1423 6922 -742
2668 7748 170
1795 559 -729
6620 222 764
3368 1042 -522
629 713 -505
1538 5846 111
4051 3562 652
8501 9312 325
7370 3296 932
6569 107 799
8174 8328 868
88 1805 23
6028 4730 -794
561 4378 -311
8928 4483 -758
5456 7661 72
8331 4934 -118
8059 2516 229
8653 4449 -189
242 9023 -514
68 6495 75
2810 928 586
3647 3293 167
3716 4140 771
4418 2269 921
302 7359 -596
1329 5890 -83
6795 8748 -402
2415 2028 -775
8909 7858 420
3705 6503 -978
658 1986 389
2423 9302 -74
1667 7151 -756
8385 3984 428
9211 3895 -987
9336 4558 809
1481 286 -411
8449 5272 193
1845 321 458
5987 3174 172
4688 4479 -553
2272 3708 382
1419 4165 187
9047 8522 -719
5658 2783 479
2855 698 -909
8835 9495 713
6331 2495 116
4166 8623 -510
34 7028 972
3160 1002 359
7208 9219 362
8057 7899 -143
3940 1423 714
2432 3769 883
600 8936 -887
1516 1503 945
3274 3403 435
4495 7809 478
8860 4947 -370
3196 3168 328
3493 7583 -683
6832 8042 428
500 7982 -821
3410 1529 769
7475 4584 -579
4281 1927 809
170 300 818
116 3344 -460
6345 6299 -455
7662 2263 820
6704 6274 458
5282 7772 -23
26 3647 -440
8309 1543 65
4735 4603 -466
1757 2585 452
6511 3576 -687
1332 1078 35
3664 7986 17
1545 145 24
7363 1176 637
2803 3772 -815
2914 5516 331
7947 5253 419
1334 812 448
2127 7546 -615
1081 426 523
3389 7715 -593
4779 7805 632
7973 1526 882
2070 6162 -917
719 3793 704
6934 817 -720
7089 6388 833
860 9136 523
2387 4360 175
3232 8271 359
4625 3206 -811
8188 3962 614
2992 2443 760
6450 4709 -221
5442 2130 -411
7741 9168 79
2081 8127 410
8194 1240 278
262 5065 861
4902 7902 922
7577 4564 680
7487 9290 989
1421 8602 649
6624 6415 -120
4272 3651 -154
6712 3068 943
2495 4117 52
4257 271 193
3630 9434 980
4829 4205 681
4902 7047 305
5361 2519 176
604 2470 123
1111 8463 463
5634 331 257
1703 1527 -318
382 5231 13
8912 6050 751
8480 7266 388
3887 5969 -760
5904 2086 468
5514 1689 521
3470 8108 -493
1510 3109 -53
5122 2894 -882
7875 3466 -671
6136 5207 -225
3668 5874 -16
3677 6399 -5
2795 5672 873
8404 3608 476
3699 9293 981
8470 3840 -961
3387 4975 -916
7001 808 -483
4619 1417 -228
394 7064 700
7375 4338 -354
1580 8147 -168
2913 4526 -438
1364 6531 -43
2043 8293 251
4618 5173 558
4459 6339 -998
5348 4570 -553
9238 8625 682
5894 2838 -528
8934 878 225
524 756 430
9215 3345 -588
3866 1873 -584
7639 4630 -272
5988 7774 852
3001 3719 223
1834 2192 -932
6537 5654 670
3071 822 -186
23 9321 -844
506 9295 621
4934 4261 468
5895 1513 498
5963 5342 388
5971 6514 -322
4187 5337 510
4516 8915 445
3512 2343 817
4456 1493 -754
8210 8737 -67
4945 9161 153
6878 5751 791
538 6634 170
8053 8418 601
1706 1211 -552
9439 1344 -842
9117 4992 -802
8378 443 866
1697 7034 977
1032 2038 474
8612 1355 429
947 6881 -100
5847 5104 -84
6859 5245 -707
4899 3603 -428
8922 3482 -749
1922 187 939
4070 919 343
6807 1347 207
5963 9006 -319
1738 1677 -897
6500 7146 407
8098 2915 -829
8665 8092 974
2169 7835 325
8616 8002 952
5171 4616 557
74 3195 589
4923 3572 997
3727 8459 -611
3399 4982 -471
9466 6562 920
8892 4105 -499
7025 2818 -579
4321 6909 -300
5969 2729 329
4792 3755 382
519 1994 -323
4593 2295 -8
4610 2464 -180
2237 4333 -498
2473 6470 -206
6648 4308 -946
4018 6910 476
356 3701 141
5155 6253 -960
6412 7417 -988
7655 6349 -388
6835 4545 -889
6536 8526 -814
6599 7489 70
4815 5686 44
6878 7878 -773
1711 809 -108
1849 1498 -43
2576 8666 -77
5627 7812 357
6333 5383 519
8384 4201 -788
7246 3516 -172
8684 8632 -254
8436 4376 458
924 6480 595
9097 7697 -774
9440 2533 620
6842 4882 562
6590 2791 -287
4940 9337 990
5202 8473 -498
5121 9301 550
85 346 -708
5811 3540 689
8542 7611 -990
6544 2392 267
875 3636 -786
3031 6291 -211
2393 8399 53
6122 6897 270
7003 5535 582
8500 6865 -51
8601 6795 -700
1148 1096 -35
4947 1743 419
5584 1859 610
9377 3819 596
2359 3159 442
6513 959 786
5251 8610 -385
5250 4589 -192
6473 8503 -412
8231 878 -806
131 6471 835
7172 1639 -965
2826 8140 -777
9069 6595 -702
3603 7543 697
8531 4895 459
4187 6275 830
1016 1487 -288
217 1177 956
3089 3228 -843
5535 1432 10
4741 4177 -946
8269 6396 686
143 9066 -459
7177 2441 -385
5205 3745 -402
2628 9350 -849
2923 6668 -319
8944 3085 90
7197 3140 -562
2610 16 154
5871 6758 204
2149 1802 -519
3218 338 833
7958 8282 -901
2550 1185 -767
7767 4128 668
4067 7093 157
948 6183 -932
8899 1270 -905
6954 2529 -228
6417 6255 -191
5045 2753 812
4674 5995 759
2505 4285 -126
9043 8561 -262
5607 686 -947
6808 5301 -355
2693 7645 -427
7466 2634 -204
634 1068 -876
5528 9277 712
8733 6566 67
9345 3604 -260
2890 1618 -117
5146 3516 111
5627 2172 200
640 735 -809
3017 9062 898
2626 1492 814
6444 4333 -919
5275 3553 -922
4645 4615 71
6967 4214 -809
2521 3864 -908
3113 7868 264
5753 3306 -344
5621 1873 -571
4247 8402 608
4144 1347 -890
1992 3704 -369
8047 1049 -816
6426 2436 -330
493 5505 -395
2948 2786 699
121 9290 391
3723 4184 -634
3138 8961 -294
8112 72 -60
4817 540 -956
6709 2777 99
5309 4376 -221
2854 6237 663
3730 1838 -999
337 4039 -715
335 1718 206
2920 7216 926
838 485 -118
7852 8279 -102
1992 215 -543
936 6820 621
7744 1454 827
9481 5527 188
4609 5611 914
5669 5163 159
3961 61 531
6318 829 187
1176 6315 672
6041 5689 -970
7079 8783 694
8031 7919 986
1751 4850 623
8692 8459 664
6024 9068 -642
2336 6370 -474
2467 1788 56
5722 4710 276
5439 9179 970
6676 6404 -63
2474 1646 763
6021 8244 -986
7294 7146 -418
3599 6182 194
8179 651 387
4524 7703 -494
2412 4429 -317
9107 4645 371
945 4912 486
9497 3435 440
4431 1275 -697
1423 7505 -223
4375 1868 -928
6648 3289 -561
3453 3445 28
8398 7209 -123
760 3666 -611
4534 126 976
8907 2929 221
3964 4628 25
5438 6084 272
7420 4162 113
2735 1940 -294
2153 3123 -721
6506 7027 611
4017 1234 -887
1564 8938 -390
2578 5949 249
2324 638 -533
6667 8491 -456
929 8807 -571
6862 4225 -25
2284 2731 -994
5980 6298 -842
3418 3354 182
5468 7147 -995
5116 4707 494
8705 6834 879
5399 6924 -81
4478 650 -470
3924 3480 913
4491 9008 -713
1595 5225 -654
3272 6859 -909
1877 536 318
8100 4197 565
6612 5075 985
7557 4616 11
1942 7298 -808
1722 4123 583
5691 540 29
7923 6559 -995
5332 2827 -60
1208 8518 -310
3586 1220 20
6546 317 504
1110 4064 315
5077 3599 -888
6091 8206 741
5046 820 28
3523 321 704
8881 1985 928
2163 530 -715
210 940 368
7481 1383 -389
7348 2600 923
7942 4487 -328
7507 7751 -34
2779 3944 -936
3603 1633 705
1960 6928 805
7616 2472 590
2349 8154 300
9338 8895 -105
3321 9237 104
464 1154 296
4066 1060 854
2118 927 544
314 6302 -199
2566 5954 893
3223 4645 250
6743 140 605
993 280 523
3533 6528 -992
1201 2991 322
8713 1410 -465
5062 5419 514
1835 5518 -996
4948 2217 -741
9306 4480 107
9218 5707 -868
159 54 -874
1048 2616 629
3307 4771 384
5223 6453 503
8548 5884 594
9251 4836 -100
8217 8094 -982
6017 7949 638
8174 9404 -388
8280 1472 -209
8146 3716 323
3855 2264 -758
77 1743 957
8558 8354 310
3286 9169 -634
1571 4403 18
3781 2733 790
127 6529 -577
5991 5149 298
794 1090 865
3544 2658 525
6705 5754 -155
2943 2407 62
5152 5856 -386
2305 8690 604
6782 3615 -702
4948 3673 -74
316 1673 -795
9020 556 -711
6358 4439 638
2087 4790 954
1017 5094 455
5607 4224 -654
5477 1513 -683
8657 3252 177
3541 7630 557
8004 5974 -510
4353 5664 -811
1379 5581 72
5110 3845 915
8502 3324 908
5818 7752 -110
5642 2958 -447
8037 8728 78
7996 4480 -691
8460 7866 -990
6207 1564 753
8644 2929 -93
8060 5993 -897
6955 3850 969
7768 5555 91
2219 219 992
4397 9486 -521
7707 6788 851
857 6711 -571
2988 5728 278
7829 1581 -421
3253 3087 -121
1560 5804 988
6335 5233 -939
1209 2085 874
6030 3756 -666
3281 6116 274
4240 250 510
1166 6046 -235
8445 2658 287
3929 2399 -135
3975 6847 84
5024 1248 -214
6605 2937 278
4296 5128 756
3919 1806 -752
9495 6075 -552
6974 1684 -610
4581 7167 181
8500 710 1000
714 6460 71
3921 2760 408
6779 895 -628
1185 5968 349
7203 8116 -384
1232 4740 384
2420 7652 451
8951 449 -476
9058 8628 580
745 8172 853
5034 9121 852
6710 5539 -456
4606 1924 -711
6073 885 -988
7666 8385 -184
2776 4585 634
4631 6196 61
4144 6318 52
1486 7895 -325
1867 7849 -78
4308 6879 349
4667 6904 852
1743 2853 -892
3965 1292 456
5162 9239 -808
6345 9166 286
4847 4121 -329
3773 4271 636
865 7102 -242
3536 5553 -749
6061 8770 -320
6539 3024 462
5156 3457 361
3703 5631 -934
1670 9018 -899
2895 6701 446
770 8511 -539
2163 2959 599
7452 6121 278
3455 9151 -870
5737 6512 256
4580 4537 289
8164 5868 -788
5876 4294 288
2214 4290 -299
8143 92 -115
2268 1217 723
5986 2600 599
2873 185 197
9328 273 -527
3140 2041 -366
958 7500 787
3177 3727 -326
434 5441 326
3957 2910 349
844 2421 -886
2653 6629 -566
9191 2091 -369
6675 7798 -729
1786 794 -564
149 7173 -316
113 4708 493
9046 5692 882
3947 7029 -470
7615 3839 755
8565 5747 386
7229 9504 504
9031 1154 826
3671 4188 299
8236 8884 795
5386 3958 30
6363 651 503
8041 6922 -584
9192 5012 575
250 4833 -724
4278 4613 -892
1439 8656 -537
1255 4440 702
6490 4930 -853
8543 2360 -411
2540 3147 865
3323 7063 -845
9513 7865 -248
8656 6838 629
8674 1948 288
8825 1413 -258
7993 1723 -928
444 4632 -362
2582 3101 -228
5372 6975 741
1753 1019 42
3329 832 -322
3595 1359 619
8565 884 -134
9078 8985 -412
3676 9474 -230
7156 6727 442
2047 5666 49
4998 7727 -95
8807 2854 791
9082 2045 744
5606 2949 817
9128 1996 -21
3489 1691 59
687 6846 27
5996 4427 -226
1719 9418 -967
2060 4234 312
2753 3043 -585
4922 5414 -685
8164 3521 709
6865 1853 72
3744 5623 503
5155 140 107
3269 2888 27
634 1213 38
3822 2551 594
6107 4365 -796
1637 6045 -109
7863 8637 326
1385 3313 -28
3140 6573 -290
1490 1477 -899
7539 64 21
628 5094 112
5740 2880 83
1464 8539 858
4669 56 -488
405 5964 -394
1137 1333 -800
5749 5342 634
3699 8759 -827
979 8381 -644
5141 647 505
410 6229 100
3421 6071 -59
3497 4253 -656
2965 8981 719
9233 2755 223
2077 8946 753
7342 8892 847
3736 6051 -184
9224 542 28
2650 5361 -256
4599 1072 117
1779 8101 -780
9262 613 460
4214 9456 280
8872 7935 301
1949 2603 674
7545 2437 -793
2218 7317 -521
5112 912 -162
2910 8779 -459
5339 1212 -495
1893 2751 819
1194 6070 -772
6202 3525 -808
6332 2820 330
3038 7335 -911
9501 953 794
445 4742 -360
1928 5010 823
6867 3408 -94
4485 8986 -853
2666 6870 586
586 6326 28
6840 1625 976
9330 477 -396
8868 2913 233
8233 9147 741
7987 7646 519
6365 1965 436
2836 4715 -926
6398 8015 -879
8254 5559 -801
8262 7299 -330
6749 6932 447
8404 2632 727
7628 49 189
9484 3287 -574
9510 7906 -351
9383 1427 -668
7717 5962 299
4599 5006 111
5156 728 769
2571 1418 -514
4614 7416 -848
5976 9476 60
5072 5873 -916
6615 8411 238
6699 4168 -226
3689 775 333
7731 5499 -276
3852 7639 304
475 8122 906
1135 740 -860
2932 1200 904
342 666 992
73 6609 -273
4840 4595 254
3025 2799 -167
7131 5176 193
6300 133 -546
8463 5286 151
8274 3981 131
5008 380 743
992 164 -263
3147 7206 972
8295 3995 -443
434 889 113
658 9302 -274
501 7120 -169
4190 1567 145
5282 6214 -884
4246 3619 -252
3328 3389 -149
2943 3437 -902
8511 5491 -372
7172 900 -464
5389 2000 619
454 6639 -938
4648 3143 309
8524 5641 -146
1256 2918 -480
8713 7612 836
8675 8286 -876
3738 8831 167
6283 7848 838
1994 9432 -955
2440 460 -526
5083 7085 -75
8060 8097 -793
3779 4430 124
2454 4488 -58
9054 7952 -307
1927 3489 868
584 7560 673
5405 3478 -751
3972 4432 -734
1702 7861 -152
824 1146 -418
6502 59 -244
560 8839 253
5454 2255 999
6050 4095 84
3276 8596 501
7993 3927 68
2593 4481 -408
9182 1407 -277
2883 1684 -308
7065 2782 675
5672 9484 -97
3215 9288 -500
6356 8827 -261
8548 8967 289
8516 8939 646
7149 7996 -252
8901 62 -206
8208 6658 684
6348 429 796
6584 9360 499
9150 4793 610
409 5161 -948
5149 8723 -451
4527 2754 973
783 207 -829
1117 7651 268
3433 9312 77
2367 6068 658
6207 3214 -973
1186 3471 -241
3235 4229 152
5966 8975 683
2165 3234 268
7534 3525 -478
3856 3846 -186
8399 771 -809
2593 2551 -112
3552 5600 -450
1781 6548 -702
7400 2971 717
2536 5821 399
4303 7121 -926
1082 1976 -254
6115 5838 483
8796 6898 -503
7155 4135 455
7442 7895 -648
8895 8598 631
574 2900 -567
6682 7845 -927
3619 8374 622
7181 2553 174
7704 946 277
1807 9247 75
7794 2035 -548
560 7839 281
8399 8063 -388
6916 7761 590
4540 8632 -968
3910 1573 -249
109 9009 426
7805 2962 149
8908 6294 -290
5016 6717 -832
3370 6872 199
6517 9423 -792
7251 3529 640
9126 8560 863
2987 5360 -479
4541 3180 -610
4519 4683 -108
6022 5118 44
8150 749 -561
3869 8037 -663
1807 6460 886
5488 5617 418
8560 7920 268
6329 6445 -945
6952 4913 202
4566 2901 697
2797 3695 497
6981 258 -456
9424 1695 -164
954 799 553
3726 4155 -114
1764 6851 856
1865 759 332
137 3458 996
2501 8755 -135
5424 1216 -281
5447 4148 -522
2872 5731 -208
2129 1850 240
9166 1155 -249
3624 4251 -587
7152 249 -714
3632 4543 -169
3241 4395 -672
3530 3355 -26
5102 2548 948
9136 9484 657
3432 5032 768
5529 2413 -114
6152 9143 166
4827 4633 -904
9266 4086 859
92 3429 2
3115 6839 920
5326 7288 671
8199 6317 425
7636 6313 427
3263 6591 -4
8856 9121 142
2773 1586 124
4133 6729 -752
7134 6363 -792
5164 4135 905
6081 3939 998
6696 4684 -890
5993 6398 654
483 4577 246
7125 3052 -869
5219 6880 912
5696 492 749
1932 6950 120
6365 5702 432
831 5236 -913
9497 3284 -254
7971 6508 6
1818 435 -406
5066 2411 394
8905 316 743
2594 8019 -78
1235 2981 671
4003 2021 -11
4080 124 932
4244 4891 75
5719 730 -38
8461 3539 218
5141 9256 376
7659 8448 131
3907 6791 -772
5216 6623 438
6941 1091 -522
6465 4502 251
3728 2769 -803
6062 301 -268
774 3006 818
3709 7787 -757
7786 7376 435
4949 4610 -407
4063 4512 882
6226 2290 146
5438 7623 110
4626 1498 -918
1722 9384 -531
4762 9144 -784
1640 5861 -706
5199 1252 308
7555 8678 -587
7499 6338 -14
956 2429 839
1862 2507 -596
1140 2840 520
3293 2140 -776
1292 2836 -553
6911 4747 797
6773 1345 64
9083 6671 -918
3067 1633 -333
8008 4471 -594
7180 6449 -667
9059 8770 658
8653 8632 827
9174 8820 329
5305 4901 180
2576 1203 -719
6982 654 -454
1925 5167 -41
7944 1930 -366
5369 7879 665
8758 5885 -250
8594 408 294
9046 4033 -39
1680 402 815
315 2561 691
9395 4722 555
7030 8943 -29
4802 7000 509
4290 5512 -575
2533 3333 718
6490 2983 291
2152 153 -6
2661 715 -398
3122 7546 441
3387 5666 795
6603 4983 978
393 1892 -316
2945 559 -503
236 8830 448
4105 3998 -118
8521 145 284
4669 4472 -99
7837 4800 148
4347 2305 601
1485 1512 -84
9056 6442 -880
2683 2714 482
4738 3498 -522
7827 3946 614
4553 2888 -995
6908 3676 642
1519 4248 -626
3581 5819 -550
9252 806 -12
5727 5359 -97
6108 7327 112
8032 2154 376
7952 8891 -26
2735 7435 785
3345 1186 -447
3183 7291 397
759 9425 949
8844 6432 -512
1349 5668 677
4547 4994 -100
3625 6764 571
981 8395 -598
9325 2912 85
268 5462 -498
4772 2481 -134
6335 9422 -792
7919 425 -612
4871 6978 -731
5701 1368 -650
2016 9269 -794
4916 4802 -876
2116 8076 -572
2632 5755 453
504 4067 260
1231 1596 -734
8527 3261 -762
2990 1882 791
491 1318 301
5548 7859 883
415 734 173
1810 3044 90
1218 3562 220
3565 8692 977
6656 9465 153
6881 5056 829
8077 7733 -409
1348 1503 569
8570 1623 -892
