17
922 936
801 10 -435
134 522 -858
302 297 -515
841 215 -915
40 570 -724
121 35 -290
106 150 -729
71 532 732
833 541 951
435 701 -734
426 701 413
751 833 541
368 532 -902
750 374 795
242 561 -623
365 676 492
483 184 325
293 861 608
88 471 -959
691 614 -413
437 28 387
597 498 386
453 807 -128
395 228 986
429 13 -920
282 374 520
462 873 -786
651 660 -960
535 667 916
530 597 -14
52 592 -30
825 567 -628
855 677 -481
850 67 -343
274 647 518
331 89 -833
857 749 1000
375 180 -860
785 770 921
264 4 -75
71 1 624
158 716 359
797 166 335
305 454 -976
374 339 27
636 548 355
832 220 -248
451 618 621
297 159 677
873 526 -743
637 621 797
764 810 -861
357 53 -502
243 824 13
585 429 414
505 362 665
652 774 977
300 361 -629
592 269 825
793 356 -716
467 863 -878
631 486 758
663 321 -126
259 345 870
411 395 -999
811 420 -109
126 758 -315
121 776 746
876 407 -638
125 635 511
412 751 97
374 386 342
522 124 -586
814 881 534
421 337 -276
645 479 -249
775 126 -779
244 802 -871
216 714 -939
507 369 829
63 484 -261
498 729 -727
151 37 673
514 229 -390
243 118 971
307 582 -595
361 217 569
644 414 -659
137 346 -206
266 103 65
732 251 448
341 489 -924
374 299 919
441 892 -935
414 502 149
677 848 882
838 190 -760
638 61 976
149 653 540
634 548 109
215 51 361
571 529 83
744 821 -993
235 119 -230
568 437 -166
799 75 824
842 863 468
271 288 -291
523 364 757
524 205 168
169 610 575
635 836 426
431 569 348
50 315 625
670 166 672
572 820 -30
522 61 906
828 95 -676
81 351 37
805 360 -282
258 481 8
740 167 207
556 543 -234
370 346 -77
533 64 824
551 457 -635
43 658 646
524 804 500
694 579 761
23 502 -244
18 574 288
355 18 820
549 139 96
11 502 -132
260 557 -3
289 569 -844
169 257 168
477 723 -332
705 679 -51
197 133 -486
68 392 -39
153 384 -101
630 448 23
367 818 -587
5 317 -941
347 381 -933
836 148 410
392 178 -884
734 116 33
18 783 194
404 864 -342
262 66 -777
610 779 -539
195 788 487
264 261 850
321 455 -330
366 525 -582
241 652 -643
314 6 -387
465 182 373
848 863 118
450 562 124
53 282 2
26 831 -340
660 824 -521
516 298 871
13 267 418
410 159 592
344 234 269
144 567 -555
730 62 -384
603 678 -497
277 746 707
435 707 -537
212 607 -694
601 103 -722
304 631 -759
728 120 246
2 592 39
576 222 216
521 298 77
491 122 -107
555 281 -756
563 200 -601
533 402 -302
870 644 -148
388 452 264
354 61 606
691 47 646
282 882 -901
797 594 -630
632 233 844
129 543 -870
28 132 -901
126 772 -151
299 548 527
703 373 -981
696 441 -909
77 359 -175
64 814 -369
130 126 -161
892 713 26
104 850 -755
139 30 921
299 99 -376
715 157 -822
702 238 -418
28 697 -130
64 625 505
502 299 -378
581 314 -264
370 825 63
565 283 -483
167 90 -959
712 429 -311
738 782 -205
261 876 -199
364 805 2
345 683 -273
406 799 -689
418 885 936
690 124 961
279 331 139
725 72 15
249 16 -460
382 59 421
821 862 237
414 880 -222
438 156 -604
884 366 -802
199 482 705
340 797 -164
134 496 -494
208 533 400
695 753 -367
832 890 -240
391 492 -888
104 218 189
529 888 -791
831 317 -519
596 17 496
211 50 -51
709 533 -739
487 439 -592
22 17 848
735 515 968
827 275 827
565 656 847
145 652 -29
175 47 248
242 861 -295
807 509 -791
35 407 808
122 601 684
398 343 -99
889 751 363
858 600 -246
263 591 809
774 176 131
682 869 594
195 431 -183
147 499 954
688 287 -938
383 60 991
447 342 -991
715 732 542
370 697 -338
483 635 -897
711 331 120
21 539 -929
831 590 696
515 518 502
876 501 621
504 573 96
700 168 -759
728 818 286
301 881 715
371 861 399
320 697 -229
608 548 -311
815 756 698
886 199 -548
767 185 -363
589 15 122
575 136 550
614 649 -599
725 866 516
273 786 324
410 537 756
696 453 101
230 800 -895
610 188 -418
485 351 -358
633 406 288
666 848 -760
224 444 586
70 408 -182
405 176 -320
107 695 -375
232 616 364
94 717 247
79 508 -488
42 544 -567
339 727 52
651 721 -380
374 513 -799
88 415 462
665 412 363
241 204 300
129 430 -932
846 580 247
667 370 -205
346 539 214
634 385 -665
446 370 258
823 771 185
116 401 342
136 186 -487
728 722 790
22 869 -485
233 441 -566
39 777 -564
579 175 75
9 876 915
123 378 -746
716 415 -368
164 755 -346
389 625 -46
52 813 38
809 261 777
807 805 -170
806 633 -499
365 723 493
234 585 -925
867 289 -60
325 518 -14
33 418 546
437 454 -249
475 280 -219
665 630 -41
627 67 -965
30 225 -444
849 839 -334
225 6 -660
226 60 6
807 289 551
577 821 983
451 82 693
597 469 317
479 453 -206
322 216 951
108 764 -232
841 801 932
656 569 99
226 480 800
335 219 -753
284 107 355
109 539 223
653 358 170
267 534 4
56 598 -563
862 717 273
457 34 -19
145 588 -606
243 246 559
644 884 687
577 630 827
1 6 -419
321 522 -568
464 773 -285
369 375 633
682 336 -694
672 708 429
2 275 158
157 68 -496
578 522 957
632 329 -732
637 586 542
103 695 -808
739 508 839
417 776 -972
827 456 -499
386 794 8
85 778 34
527 869 -134
223 86 360
798 358 -25
466 429 299
768 566 781
341 171 418
495 850 -61
357 104 445
411 461 -7
470 801 -677
825 449 713
355 408 -528
993 959
976 495 -988
850 383 882
636 685 -143
647 28 268
224 611 387
684 78 -297
35 984 -772
114 360 -433
861 579 -75
53 837 436
896 53 -528
121 178 851
783 14 240
501 57 876
24 565 220
342 234 512
784 14 -907
106 210 892
893 332 -473
319 907 -799
647 536 686
204 163 -826
175 271 898
365 253 949
553 820 -961
386 283 851
37 134 -114
905 167 161
495 260 259
726 441 -148
533 781 502
326 290 -710
15 246 7
716 677 -470
189 49 829
277 545 -630
445 442 136
401 834 274
136 875 -370
112 74 758
673 129 -966
840 418 -487
491 501 518
573 629 509
106 706 904
442 675 941
249 598 717
346 424 359
9 180 -866
707 556 -257
334 658 514
484 155 510
33 819 -80
298 570 -337
589 186 542
213 463 618
578 655 -421
948 425 446
440 820 -572
186 172 -424
882 516 252
614 556 105
170 951 947
881 715 722
179 402 710
947 588 -522
68 63 602
219 43 230
66 905 -630
392 904 109
820 315 265
526 271 837
72 322 634
947 675 855
595 220 -697
45 875 -244
552 708 655
351 804 131
769 882 -878
906 320 845
185 86 -133
631 30 -465
308 821 -572
725 175 -514
678 397 241
914 331 -607
722 952 -253
524 147 -652
433 710 -19
294 271 -260
752 526 301
269 476 -47
545 921 831
64 524 -829
454 983 -360
844 308 -489
82 628 814
100 650 456
876 899 -483
307 530 -472
150 226 975
95 466 -830
385 795 287
743 794 335
610 954 723
138 768 -229
316 815 433
219 680 184
115 430 -285
46 919 -353
305 11 753
129 487 195
160 594 520
526 15 388
806 142 -660
911 416 393
48 245 -472
342 759 775
737 846 310
134 327 -341
788 588 148
983 730 951
497 17 998
667 123 -955
801 788 -772
209 793 -216
863 438 380
358 757 529
867 390 -133
283 520 -188
706 456 -372
157 139 201
641 497 632
419 611 66
499 754 800
524 193 961
826 134 -474
224 464 -441
742 991 -413
393 416 72
976 832 -247
758 612 -138
178 689 376
622 533 493
186 680 -769
258 827 -835
949 557 -887
972 864 981
955 55 -219
4 68 805
676 196 681
223 359 -102
239 441 450
629 12 605
112 762 -449
845 386 -499
830 374 -708
146 24 -461
641 68 89
993 830 721
20 225 -8
554 386 409
540 461 24
393 477 486
211 478 -484
304 895 385
625 112 -204
109 185 378
327 263 -300
572 622 -59
9 252 -228
489 712 -365
505 740 241
325 373 -696
792 272 686
192 441 712
383 447 -881
548 251 585
33 350 -456
827 916 -314
262 402 19
885 732 -799
955 283 84
303 896 280
447 792 -954
534 341 -417
519 241 -636
733 778 285
121 100 -746
174 899 817
979 73 440
386 6 -54
823 565 -884
789 27 -276
710 510 -801
38 340 -915
709 668 -184
807 806 125
522 308 -833
479 715 -770
90 325 268
800 822 886
847 727 -4
122 946 -714
234 363 -171
611 696 134
877 484 511
858 1 -808
580 827 -753
9 532 987
846 914 283
446 549 828
48 213 683
821 911 -935
270 863 -722
677 233 28
536 13 470
297 699 888
379 852 -566
127 452 -853
339 132 -714
905 296 -934
429 256 -623
743 744 648
807 557 421
287 357 9
868 401 284
88 344 233
246 23 848
710 721 905
968 872 774
35 406 880
924 617 332
733 773 -19
595 555 -933
53 252 -557
465 100 286
75 134 73
350 471 257
956 146 451
142 19 -774
845 862 933
763 881 650
696 26 -462
952 800 -552
917 780 -364
905 840 527
113 425 -822
36 805 -757
672 222 924
28 123 -662
812 934 -552
611 892 -716
127 395 0
513 76 978
973 118 330
278 464 928
545 566 108
890 10 200
625 769 -959
369 745 -644
99 345 828
462 917 996
618 233 -272
35 377 866
388 608 879
384 548 -493
92 313 -695
770 264 -751
487 915 -785
927 237 162
960 420 487
54 634 430
777 522 1000
30 444 -791
322 984 252
299 901 571
234 239 -753
336 380 813
916 846 643
272 56 -130
781 941 457
853 374 426
780 115 -711
952 808 114
731 119 502
883 835 428
10 190 632
27 622 655
20 241 -422
199 411 -992
912 247 166
749 624 830
127 703 477
490 61 -236
979 246 -733
72 61 248
240 870 350
904 499 147
705 813 -499
379 286 973
485 712 -301
233 812 282
363 496 883
724 537 444
716 983 313
557 567 -344
64 260 -202
893 37 -515
102 413 365
9 26 170
568 450 56
251 679 -914
479 247 873
512 888 473
21 549 492
313 89 6
11 586 -905
444 493 946
730 986 -788
761 172 896
646 138 -342
138 361 -478
865 29 -780
138 375 198
673 821 -426
446 288 147
835 828 -762
582 641 -438
925 617 -862
198 868 113
782 604 -217
936 765 -476
563 122 -991
518 801 179
12 758 -34
33 9 -401
866 345 567
265 44 888
726 30 797
782 621 -759
2 801 -336
675 420 321
10 367 596
16 321 -407
113 76 268
846 13 998
671 330 769
357 590 -452
932 535 -231
158 339 800
621 452 453
266 643 255
247 38 623
591 450 -971
657 261 791
51 451 -64
44 224 -888
755 561 841
520 896 59
27 672 943
468 440 133
939 813 486
332 226 -532
723 583 54
90 117 -630
321 453 223
603 889 416
142 273 14
120 356 489
308 112 619
985 868 -823
285 567 -649
62 744 -837
872 399 878
810 770 532
565 709 98
37 39 -491
197 100 -68
61 983 -294
600 737 155
172 417 -277
66 352 529
539 83 700
534 118 -697
956 434 -297
188 705 794
858 127 672
861 566 782
13 38 -546
781 651 -925
282 572 109
87 231 -382
730 609 -842
628 874 -13
719 618 -229
197 302 405
924 380 -363
401 835 -23
773 122 812
169 85 233
690 4 650
129 895 793
181 373 425
630 876 163
906 102 239
126 12 969
156 625 631
443 600 -725
502 436 -723
9 230 291
925 459 -515
892 921 960
270 429 365
69 169 -830
191 558 814
944 943 682
197 851 -837
7 63 914
500 459 -461
376 468 -726
162 740 -821
305 376 -613
685 250 867
113 572 -269
170 753 -502
826 774 549
731 800 -967
885 990 -368
103 291 322
444 5 350
792 294 -195
589 117 13
240 235 832
558 469 -365
477 792 -566
257 722 -245
760 353 315
74 56 194
723 253 166
112 71 -925
22 132 -49
241 563 -482
705 976 189
603 744 -294
707 165 187
283 140 713
701 294 698
311 633 627
91 185 88
936 978 -529
192 597 352
213 461 -75
782 99 854
916 942 281
385 734 -242
530 225 403
978 783 -551
895 963 -57
980 656 -166
281 940 -768
29 258 244
714 201 317
180 478 -391
768 457 -620
594 901 35
49 883 320
80 284 253
101 541 220
581 717 835
773 896 -601
132 123 -762
685 798 479
755 880 742
867 705 715
230 44 -631
776 870 226
884 2 43
39 70 -666
649 265 938
144 232 -594
426 518 375
428 626 270
600 170 -380
387 60 38
124 884 -912
484 843 18
445 629 -584
409 823 770
141 253 730
670 273 -329
31 988 129
215 945 -884
302 450 -239
987 270 234
422 243 -812
935 385 -854
790 166 452
34 489 -288
734 233 -729
430 695 927
646 45 929
394 321 728
135 660 608
629 420 -131
649 782 241
633 140 -932
788 163 -131
927 742 -639
315 270 647
320 430 541
201 725 -566
991 408 -456
422 159 -113
944 836 369
248 96 -561
544 94 850
435 456 -202
328 710 -608
628 215 -591
870 902 385
826 443 205
772 384 524
527 646 918
158 221 417
26 985 322
13 86 528
913 902 947
689 362 416
651 543 -613
41 584 342
269 206 -461
137 63 -422
748 376 341
737 167 -894
512 609 776
715 84 -645
805 361 476
65 882 708
901 293 -823
567 204 -237
522 779 826
99 153 435
170 359 -165
565 406 -795
761 411 -517
55 785 -680
814 380 -473
413 235 523
798 875 263
933 737 -712
610 159 -44
685 872 -182
617 112 -697
112 78 -411
350 288 578
388 435 364
405 914 309
321 581 139
150 269 -915
875 129 821
717 609 388
764 187 358
966 873 -386
278 732 943
533 952 -683
653 280 -981
377 914 372
634 582 324
873 116 -378
925 669 486
140 421 854
327 383 132
913 525 -122
814 11 -823
429 254 -392
671 718 668
220 866 -899
279 811 -218
605 138 879
412 304 194
145 149 -451
97 112 431
273 531 580
718 444 647
268 920 210
797 288 -80
372 982 -548
279 137 39
339 318 -821
305 59 598
914 359 15
343 445 -54
810 855 495
541 738 20
666 322 -194
883 778 980
808 749 -48
1 322 -652
553 818 -495
753 391 588
28 359 -913
520 354 589
71 870 420
6 156 -444
634 513 -66
381 666 -89
595 444 396
792 199 -895
618 620 -280
224 385 -35
559 310 -783
281 182 46
296 533 -875
595 638 48
51 953 748
448 639 -198
413 679 988
452 41 -885
934 906 419
939 529 -837
547 104 -1
142 445 -214
140 829 642
937 225 -615
298 987 875
613 852 892
200 377 -316
825 906 402
992 734 -668
796 162 -942
852 736 -360
809 610 386
853 983 175
606 724 -751
954 655 678
973 520 774
878 680 -742
363 933 -23
807 56 715
668 89 -800
60 488 -626
713 711 -44
123 217 -911
396 61 -797
399 970 80
599 74 -295
292 49 161
151 597 86
883 738 -279
782 530 877
11 453 -670
922 311 -809
615 760 -870
146 967 563
12 442 488
356 395 633
656 723 234
745 842 271
137 783 597
946 189 286
546 684 -750
570 211 -581
992 356 -339
778 127 -971
296 776 -164
698 389 -283
190 928 783
759 549 861
20 231 787
106 650 617
261 821 -586
267 851 -916
903 686 -940
33 122 -371
393 254 849
374 799 -298
404 73 -363
591 418 544
892 566 -98
675 742 131
941 636 -914
175 656 -777
667 701 844
639 894 71
647 857 920
352 113 -982
207 50 287
184 386 -607
216 865 366
542 875 -508
717 81 -770
138 556 280
378 194 -692
75 699 789
399 43 -566
882 278 -320
794 66 -953
190 951 40
436 212 318
139 76 -295
698 810 249
744 357 -76
114 464 -966
621 783 -950
330 402 -33
204 272 394
467 464 -737
400 150 -80
39 201 775
305 805 -828
55 103 -519
645 930 595
558 775 698
200 465 -477
559 938 -385
582 264 217
314 63 -249
572 484 -969
957 615 -50
799 131 -517
29 692 995
954 264 -702
823 106 -343
137 398 776
935 779 -827
96 139 -539
734 620 -472
822 461 -150
62 679 -969
938 777 260
47 788 -442
652 209 193
524 736 -151
450 500 -551
693 264 -416
260 616 -285
452 828 40
654 710 197
984 987 337
412 292 254
146 333 -59
436 512 893
879 172 -309
577 241 -553
69 291 -564
298 193 -290
304 23 938
652 280 881
147 366 -884
797 581 -328
931 762 -267
386 938 333
527 12 333
180 390 -622
924 438 563
121 403 -402
198 576 -330
130 462 345
435 969 666
425 368 -247
267 461 311
384 351 501
299 114 -773
845 572 -310
461 319 -761
801 69 388
767 922 750
331 577 -1000
438 837 -533
243 107 -497
774 253 926
804 312 -344
870 652 51
712 611 975
820 512 -876
199 969 -562
684 979 716
55 46 951
827 628 486
627 87 -797
684 989 717
303 515 -127
820 308 938
982 16 171
272 171 722
715 307 181
686 241 -758
834 104 184
332 790 445
808 422 830
761 415 185
415 7 296
364 974 -625
346 193 421
747 525 -222
41 101 29
161 696 -412
565 408 -602
839 451 921
190 429 -507
146 9 772
454 793 -457
443 131 265
836 563 465
303 491 451
700 824 -874
732 786 -226
79 456 518
375 570 55
406 824 969
8 836 -976
377 428 147
454 636 280
885 688 -753
570 763 -126
544 258 728
154 304 61
879 322 29
831 410 -903
385 455 -873
444 767 696
600 14 235
744 520 -548
461 501 -181
424 963 248
147 860 251
681 354 974
938 83 -411
851 564 453
219 853 -717
945 948 -392
537 364 -61
829 160 -441
601 127 201
442 341 732
578 273 -5
613 375 -436
490 637 288
391 188 97
872 447 -959
552 723 -62
908 312 787
429 937 866
1 418 253
311 639 -981
17 646 -574
95 151 288
432 744 987
128 878 -497
697 202 -8
717 23 -960
791 509 -175
129 105 -896
115 832 -870
669 630 240
175 154 389
87 382 292
195 575 604
934 770 265
838 46 595
291 71 -606
678 777 983
591 34 949
327 622 56
269 368 -433
206 200 337
159 440 652
154 425 293
147 106 -880
960 702 961
177 737 506
923 739 51
603 94 254
333 365 636
